Index_Crimes,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Year,Month,Day,Investigation Time
7164,2022-06-30,skeleton,84,castle,assault,knife,dusk,bones,2022,June,Thursday,long
1423,2024-10-03,zombie,3,mountain,kidnapping,pistol,dawn,teeth,2024,October,Thursday,short
6759,2024-08-01,vampire,81,castle,assault,unknown,night,cloak,2024,August,Thursday,long
3435,2020-07-26,skeleton,53,castle,assault,brute force,night,cloak,2020,July,Sunday,medium
109,2022-10-27,vampire,33,castle,assault,knife,night,blood,2022,October,Thursday,medium
5694,2021-11-30,skeleton,63,mountain,nightly disturbance,pistol,night,cloak,2021,November,Tuesday,long
8568,2021-09-28,ghost,7,forest,nightly disturbance,unknown,night,potions,2021,September,Tuesday,short
6669,2023-11-20,skeleton,53,mountain,arson,brute force,day,cloak,2023,November,Monday,medium
1102,2022-12-06,witch,80,mountain,arson,knife,dusk,potions,2022,December,Tuesday,long
5617,2021-07-11,skeleton,68,mountain,assault,knife,day,bones,2021,July,Sunday,long
9506,2022-05-08,ghost,21,mountain,nightly disturbance,brute force,night,potions,2022,May,Sunday,short
8224,2021-08-24,witch,72,swamp,arson,knife,dusk,cloak,2021,August,Tuesday,long
8751,2024-10-14,witch,78,village,kidnapping,unknown,night,cloak,2024,October,Monday,long
6661,2024-10-16,witch,40,village,arson,brute force,day,potions,2024,October,Wednesday,medium
631,2020-06-22,ghost,73,village,nightly disturbance,pistol,night,potions,2020,June,Monday,long
6940,2023-02-19,vampire,79,forest,assault,axe,night,teeth,2023,February,Sunday,long
4860,2022-12-05,vampire,66,castle,assault,knife,dawn,blood,2022,December,Monday,long
6618,2022-10-10,vampire,61,castle,assault,unknown,night,teeth,2022,October,Monday,long
7602,2022-03-11,zombie,26,swamp,assault,brute force,night,teeth,2022,March,Friday,short
5855,2023-11-23,werewolf,50,forest,vandalism,brute force,dusk,teeth,2023,November,Thursday,medium
7509,2023-01-18,werewolf,80,forest,assault,pistol,night,bones,2023,January,Wednesday,long
4259,2023-01-24,werewolf,41,forest,assault,pistol,night,fur,2023,January,Tuesday,medium
6000,2024-05-18,zombie,94,mountain,vandalism,pistol,night,potions,2024,May,Saturday,very long
8587,2021-07-30,werewolf,84,forest,nightly disturbance,pistol,night,fur,2021,July,Friday,long
6494,2020-02-22,werewolf,92,swamp,assault,axe,night,fur,2020,February,Saturday,very long
6896,2020-07-31,werewolf,49,forest,nightly disturbance,brute force,night,fur,2020,July,Friday,medium
4172,2022-06-04,vampire,95,castle,murder,knife,night,blood,2022,June,Saturday,very long
7878,2021-05-09,skeleton,85,mountain,arson,axe,day,bones,2021,May,Sunday,long
7830,2022-11-25,ghost,75,castle,vandalism,unknown,dawn,cloak,2022,November,Friday,long
4768,2022-04-12,zombie,17,swamp,kidnapping,unknown,night,teeth,2022,April,Tuesday,short
1667,2021-06-25,vampire,81,castle,assault,brute force,dawn,teeth,2021,June,Friday,long
4182,2020-05-31,werewolf,67,mountain,assault,pistol,dusk,fur,2020,May,Sunday,long
1633,2021-06-07,zombie,96,swamp,kidnapping,axe,night,potions,2021,June,Monday,very long
2052,2024-03-07,zombie,5,forest,kidnapping,knife,dusk,potions,2024,March,Thursday,short
8604,2023-09-09,witch,76,swamp,kidnapping,axe,day,potions,2023,September,Saturday,long
4621,2024-03-01,vampire,99,castle,assault,brute force,dusk,cloak,2024,March,Friday,very long
4033,2020-08-02,vampire,99,mountain,murder,knife,dawn,blood,2020,August,Sunday,very long
7449,2024-06-29,zombie,72,swamp,murder,brute force,dusk,bones,2024,June,Saturday,long
6211,2023-07-02,zombie,99,swamp,kidnapping,axe,night,potions,2023,July,Sunday,very long
4955,2024-07-26,vampire,81,castle,nightly disturbance,axe,night,teeth,2024,July,Friday,long
5074,2023-02-11,ghost,41,castle,nightly disturbance,unknown,night,potions,2023,February,Saturday,medium
8345,2020-01-22,werewolf,68,swamp,assault,unknown,dawn,fur,2020,January,Wednesday,long
4778,2023-04-05,skeleton,62,mountain,nightly disturbance,knife,night,bones,2023,April,Wednesday,long
7621,2023-09-13,skeleton,59,castle,nightly disturbance,unknown,night,bones,2023,September,Wednesday,medium
8215,2021-09-20,zombie,84,mountain,kidnapping,knife,night,teeth,2021,September,Monday,long
1622,2019-11-15,vampire,2,castle,assault,knife,night,teeth,2019,November,Friday,short
4820,2021-04-20,vampire,80,castle,nightly disturbance,knife,night,teeth,2021,April,Tuesday,long
8189,2023-01-09,skeleton,91,mountain,nightly disturbance,knife,night,bones,2023,January,Monday,very long
7021,2023-12-27,ghost,48,village,theft,unknown,night,potions,2023,December,Wednesday,medium
6064,2020-05-31,skeleton,67,castle,vandalism,pistol,dusk,cloak,2020,May,Sunday,long
7804,2019-11-20,vampire,68,castle,assault,axe,dawn,cloak,2019,November,Wednesday,long
3578,2022-02-22,zombie,65,swamp,assault,axe,night,potions,2022,February,Tuesday,long
393,2022-07-22,zombie,65,swamp,kidnapping,pistol,night,bones,2022,July,Friday,long
1814,2022-12-29,ghost,70,village,arson,pistol,dusk,cloak,2022,December,Thursday,long
8820,2020-01-27,witch,10,swamp,arson,unknown,night,blood,2020,January,Monday,short
4966,2020-07-29,witch,37,forest,kidnapping,unknown,dusk,bones,2020,July,Wednesday,medium
5595,2020-08-19,witch,39,swamp,arson,brute force,day,potions,2020,August,Wednesday,medium
3911,2021-10-07,zombie,36,mountain,murder,brute force,dusk,bones,2021,October,Thursday,medium
8958,2022-07-16,werewolf,71,village,kidnapping,knife,night,bones,2022,July,Saturday,long
2281,2022-10-04,ghost,72,mountain,vandalism,axe,night,potions,2022,October,Tuesday,long
3447,2019-12-13,witch,67,mountain,arson,pistol,day,bones,2019,December,Friday,long
5516,2023-08-17,zombie,54,swamp,kidnapping,knife,day,blood,2023,August,Thursday,medium
5002,2022-05-07,vampire,87,castle,assault,pistol,dawn,cloak,2022,May,Saturday,long
7469,2024-01-05,vampire,96,mountain,assault,knife,night,blood,2024,January,Friday,very long
5471,2021-02-04,zombie,55,village,kidnapping,unknown,day,teeth,2021,February,Thursday,medium
7472,2022-08-16,skeleton,64,castle,nightly disturbance,brute force,night,bones,2022,August,Tuesday,long
7487,2021-10-28,vampire,75,castle,assault,brute force,night,blood,2021,October,Thursday,long
9191,2022-10-24,vampire,19,castle,nightly disturbance,axe,night,teeth,2022,October,Monday,short
4898,2022-05-22,vampire,60,castle,murder,brute force,night,blood,2022,May,Sunday,medium
2048,2021-11-25,skeleton,32,mountain,vandalism,unknown,day,bones,2021,November,Thursday,medium
2643,2021-11-20,ghost,42,castle,nightly disturbance,knife,night,cloak,2021,November,Saturday,medium
7461,2020-10-29,skeleton,79,mountain,arson,brute force,dawn,cloak,2020,October,Thursday,long
2958,2023-11-14,ghost,98,village,vandalism,knife,night,cloak,2023,November,Tuesday,very long
1133,2024-02-02,witch,3,village,arson,knife,dusk,cloak,2024,February,Friday,short
2942,2022-05-07,witch,15,village,arson,knife,night,cloak,2022,May,Saturday,short
8228,2024-02-11,vampire,89,mountain,assault,unknown,dusk,cloak,2024,February,Sunday,long
7456,2024-01-10,vampire,17,castle,nightly disturbance,unknown,night,blood,2024,January,Wednesday,short
3518,2021-05-16,ghost,39,village,vandalism,brute force,dusk,cloak,2021,May,Sunday,medium
803,2020-09-19,ghost,71,castle,theft,unknown,night,potions,2020,September,Saturday,long
1591,2020-09-17,vampire,44,castle,assault,pistol,dusk,blood,2020,September,Thursday,medium
6238,2021-10-07,skeleton,39,mountain,arson,axe,day,cloak,2021,October,Thursday,medium
6330,2023-11-04,skeleton,62,mountain,arson,pistol,dusk,cloak,2023,November,Saturday,long
2486,2023-09-24,ghost,71,castle,theft,unknown,night,potions,2023,September,Sunday,long
3347,2023-02-03,witch,29,village,kidnapping,unknown,night,bones,2023,February,Friday,short
1268,2021-07-20,skeleton,1,mountain,assault,unknown,night,cloak,2021,July,Tuesday,short
6904,2021-11-02,ghost,78,village,vandalism,knife,night,cloak,2021,November,Tuesday,long
8884,2020-12-28,werewolf,44,mountain,assault,pistol,night,blood,2020,December,Monday,medium
3876,2020-01-05,witch,87,village,kidnapping,pistol,day,blood,2020,January,Sunday,long
4443,2021-08-22,zombie,84,village,kidnapping,axe,night,bones,2021,August,Sunday,long
3632,2020-04-08,skeleton,60,forest,vandalism,unknown,dusk,bones,2020,April,Wednesday,medium
6688,2020-05-13,zombie,54,village,kidnapping,unknown,dusk,fur,2020,May,Wednesday,medium
8468,2022-11-04,skeleton,81,castle,nightly disturbance,axe,night,bones,2022,November,Friday,long
2149,2023-09-11,ghost,58,village,arson,pistol,night,potions,2023,September,Monday,medium
3273,2022-01-20,vampire,40,castle,nightly disturbance,unknown,night,blood,2022,January,Thursday,medium
5459,2020-11-11,vampire,79,village,assault,brute force,night,blood,2020,November,Wednesday,long
6058,2023-04-27,skeleton,69,mountain,vandalism,unknown,dusk,cloak,2023,April,Thursday,long
5998,2020-11-18,skeleton,59,castle,nightly disturbance,unknown,night,bones,2020,November,Wednesday,medium
2068,2022-03-16,zombie,95,forest,vandalism,brute force,dusk,blood,2022,March,Wednesday,very long
1594,2021-10-06,ghost,56,castle,nightly disturbance,pistol,night,potions,2021,October,Wednesday,medium
15,2020-04-25,werewolf,28,forest,assault,unknown,night,blood,2020,April,Saturday,short
2703,2020-03-15,vampire,7,castle,nightly disturbance,axe,night,blood,2020,March,Sunday,short
7087,2019-12-14,zombie,41,swamp,kidnapping,knife,day,blood,2019,December,Saturday,medium
8809,2022-10-06,zombie,63,mountain,murder,brute force,night,teeth,2022,October,Thursday,long
8939,2020-07-05,zombie,31,swamp,assault,unknown,dawn,bones,2020,July,Sunday,medium
4859,2020-01-10,vampire,60,castle,assault,knife,night,teeth,2020,January,Friday,medium
1096,2021-03-11,witch,83,forest,kidnapping,unknown,dawn,cloak,2021,March,Thursday,long
5030,2021-08-31,witch,88,village,kidnapping,unknown,dawn,bones,2021,August,Tuesday,long
7226,2023-12-30,vampire,29,castle,assault,knife,dusk,blood,2023,December,Saturday,short
2916,2022-02-27,ghost,82,village,theft,knife,dusk,potions,2022,February,Sunday,long
338,2024-04-25,werewolf,7,swamp,assault,unknown,night,blood,2024,April,Thursday,short
7275,2023-10-13,vampire,70,castle,nightly disturbance,knife,night,blood,2023,October,Friday,long
4412,2020-06-26,zombie,86,swamp,murder,unknown,night,blood,2020,June,Friday,long
3111,2023-08-24,ghost,74,village,nightly disturbance,axe,night,cloak,2023,August,Thursday,long
7274,2024-03-02,ghost,61,castle,arson,unknown,night,potions,2024,March,Saturday,long
10007,2021-01-23,zombie,66,mountain,kidnapping,knife,night,fur,2021,January,Saturday,long
8954,2023-12-02,werewolf,59,forest,assault,unknown,dusk,fur,2023,December,Saturday,medium
268,2020-12-14,werewolf,24,mountain,assault,brute force,day,fur,2020,December,Monday,short
4381,2024-03-04,vampire,48,forest,assault,brute force,night,blood,2024,March,Monday,medium
8985,2024-10-12,witch,97,village,kidnapping,brute force,night,potions,2024,October,Saturday,very long
8534,2023-10-28,witch,82,forest,kidnapping,axe,dusk,potions,2023,October,Saturday,long
5963,2019-11-07,ghost,10,castle,nightly disturbance,knife,night,potions,2019,November,Thursday,short
1514,2021-09-01,vampire,45,castle,assault,pistol,night,blood,2021,September,Wednesday,medium
4232,2022-02-05,skeleton,46,mountain,assault,brute force,day,cloak,2022,February,Saturday,medium
7558,2021-02-26,vampire,60,castle,theft,knife,night,teeth,2021,February,Friday,medium
9740,2022-11-24,ghost,69,village,nightly disturbance,knife,night,cloak,2022,November,Thursday,long
8395,2023-06-26,zombie,12,forest,assault,pistol,dusk,blood,2023,June,Monday,short
7664,2023-12-16,vampire,18,mountain,murder,knife,night,blood,2023,December,Saturday,short
508,2023-05-20,ghost,40,castle,arson,brute force,night,cloak,2023,May,Saturday,medium
9247,2023-10-01,ghost,17,castle,vandalism,brute force,night,cloak,2023,October,Sunday,short
9509,2021-02-03,zombie,15,mountain,kidnapping,brute force,dusk,bones,2021,February,Wednesday,short
3129,2023-04-04,ghost,79,village,nightly disturbance,unknown,night,cloak,2023,April,Tuesday,long
4678,2023-07-09,zombie,80,swamp,murder,pistol,night,potions,2023,July,Sunday,long
372,2022-07-11,ghost,50,castle,vandalism,knife,dusk,potions,2022,July,Monday,medium
4099,2024-07-31,skeleton,92,castle,arson,axe,day,bones,2024,July,Wednesday,very long
8257,2021-07-09,ghost,65,castle,vandalism,unknown,night,potions,2021,July,Friday,long
4677,2024-07-29,witch,22,forest,arson,knife,dusk,potions,2024,July,Monday,short
6132,2023-12-20,skeleton,43,mountain,arson,pistol,dusk,bones,2023,December,Wednesday,medium
2694,2020-01-01,vampire,44,mountain,nightly disturbance,pistol,night,blood,2020,January,Wednesday,medium
1036,2023-02-24,ghost,6,castle,nightly disturbance,knife,night,cloak,2023,February,Friday,short
5968,2023-09-19,skeleton,40,mountain,nightly disturbance,unknown,night,bones,2023,September,Tuesday,medium
5099,2022-01-15,skeleton,29,castle,nightly disturbance,pistol,night,bones,2022,January,Saturday,short
6394,2020-02-06,witch,84,village,arson,unknown,dusk,potions,2020,February,Thursday,long
9831,2021-01-19,zombie,3,forest,vandalism,unknown,day,potions,2021,January,Tuesday,short
1710,2019-11-27,werewolf,51,mountain,assault,pistol,dusk,teeth,2019,November,Wednesday,medium
681,2022-02-12,werewolf,94,forest,nightly disturbance,unknown,night,teeth,2022,February,Saturday,very long
5631,2022-04-24,zombie,95,swamp,murder,unknown,night,blood,2022,April,Sunday,very long
5826,2023-01-13,werewolf,87,mountain,assault,unknown,night,blood,2023,January,Friday,long
5206,2023-10-03,witch,50,swamp,kidnapping,knife,day,cloak,2023,October,Tuesday,medium
741,2020-02-01,werewolf,60,forest,vandalism,unknown,night,fur,2020,February,Saturday,medium
3563,2023-01-21,werewolf,90,swamp,assault,brute force,night,blood,2023,January,Saturday,long
576,2020-10-26,vampire,98,castle,assault,unknown,night,blood,2020,October,Monday,very long
9279,2022-06-19,ghost,67,village,theft,knife,dawn,potions,2022,June,Sunday,long
2954,2020-09-21,witch,21,village,arson,unknown,dawn,blood,2020,September,Monday,short
7988,2022-01-17,skeleton,70,castle,nightly disturbance,unknown,night,bones,2022,January,Monday,long
1574,2021-03-06,skeleton,54,forest,arson,knife,dusk,bones,2021,March,Saturday,medium
102,2023-10-06,vampire,22,village,nightly disturbance,unknown,night,teeth,2023,October,Friday,short
3039,2020-01-20,vampire,60,castle,assault,unknown,dawn,cloak,2020,January,Monday,medium
7272,2023-01-25,werewolf,80,mountain,assault,knife,dusk,fur,2023,January,Wednesday,long
308,2023-11-19,werewolf,96,forest,vandalism,knife,night,bones,2023,November,Sunday,very long
77,2020-11-26,werewolf,89,forest,assault,brute force,night,fur,2020,November,Thursday,long
6823,2024-08-07,witch,50,village,arson,unknown,dusk,bones,2024,August,Wednesday,medium
8717,2023-12-28,skeleton,75,castle,nightly disturbance,brute force,night,cloak,2023,December,Thursday,long
1222,2020-04-13,werewolf,24,mountain,assault,axe,dusk,fur,2020,April,Monday,short
7818,2024-01-24,skeleton,35,mountain,assault,knife,day,bones,2024,January,Wednesday,medium
8298,2023-11-19,skeleton,91,mountain,nightly disturbance,pistol,night,cloak,2023,November,Sunday,very long
9034,2023-04-13,werewolf,48,forest,assault,unknown,night,teeth,2023,April,Thursday,medium
8499,2022-06-08,vampire,18,mountain,nightly disturbance,unknown,night,blood,2022,June,Wednesday,short
1795,2021-05-17,vampire,55,castle,nightly disturbance,unknown,night,cloak,2021,May,Monday,medium
3509,2022-03-16,witch,13,village,arson,knife,day,potions,2022,March,Wednesday,short
491,2024-10-01,zombie,57,swamp,kidnapping,knife,dusk,bones,2024,October,Tuesday,medium
2216,2021-08-07,vampire,58,village,nightly disturbance,unknown,night,blood,2021,August,Saturday,medium
351,2021-03-24,vampire,84,castle,nightly disturbance,unknown,night,blood,2021,March,Wednesday,long
5538,2023-03-01,vampire,4,mountain,theft,unknown,dawn,teeth,2023,March,Wednesday,short
8447,2023-12-22,vampire,16,castle,nightly disturbance,unknown,night,blood,2023,December,Friday,short
1488,2024-09-14,vampire,5,village,assault,unknown,dawn,blood,2024,September,Saturday,short
5150,2022-07-18,ghost,44,village,nightly disturbance,unknown,night,potions,2022,July,Monday,medium
6834,2020-11-04,werewolf,51,forest,assault,knife,dusk,fur,2020,November,Wednesday,medium
8795,2023-06-19,werewolf,83,forest,assault,brute force,night,fur,2023,June,Monday,long
4976,2020-07-23,zombie,7,forest,kidnapping,brute force,dusk,potions,2020,July,Thursday,short
6395,2022-12-06,vampire,34,castle,murder,knife,night,cloak,2022,December,Tuesday,medium
2637,2021-12-29,witch,9,swamp,arson,unknown,day,teeth,2021,December,Wednesday,short
4,2023-12-26,ghost,33,village,arson,brute force,dawn,potions,2023,December,Tuesday,medium
2240,2023-06-11,ghost,51,village,vandalism,brute force,night,potions,2023,June,Sunday,medium
4874,2020-04-06,skeleton,84,castle,assault,knife,dusk,bones,2020,April,Monday,long
865,2022-01-05,vampire,21,forest,assault,unknown,night,teeth,2022,January,Wednesday,short
7048,2024-10-19,skeleton,64,mountain,arson,knife,day,bones,2024,October,Saturday,long
5945,2022-03-26,ghost,50,castle,nightly disturbance,axe,night,potions,2022,March,Saturday,medium
632,2024-09-29,witch,71,mountain,arson,unknown,day,fur,2024,September,Sunday,long
295,2020-03-16,vampire,53,castle,assault,brute force,night,teeth,2020,March,Monday,medium
2041,2022-10-20,vampire,39,mountain,assault,axe,dusk,blood,2022,October,Thursday,medium
676,2023-11-12,witch,92,swamp,arson,knife,dusk,potions,2023,November,Sunday,very long
9011,2021-01-06,witch,55,swamp,theft,unknown,night,cloak,2021,January,Wednesday,medium
8349,2020-08-31,ghost,57,village,vandalism,brute force,night,cloak,2020,August,Monday,medium
9793,2022-05-15,skeleton,33,mountain,nightly disturbance,brute force,night,cloak,2022,May,Sunday,medium
