Index_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
1798,Vampire,No,414.0,F,160.0,40.0,8.0,garlic,humans
1563,Skeleton,Yes,1312.0,M,160.0,28.0,4.0,silver,lasagna
3539,Zombie,Yes,118.0,M,197.0,5.0,6.0,cat hair,rats
8397,Ghost,No,2383.0,F,157.0,44.0,2.0,garlic,pesto pasta
6680,Vampire,No,370.0,M,177.0,36.0,6.0,garlic,brain
9310,Skeleton,No,244.0,F,184.0,22.0,10.0,silver,humans
3082,Ghost,Yes,1658.0,F,175.0,70.0,6.0,garlic,humans
8654,Werewolf,Yes,119.0,F,150.0,51.0,1.0,silver,rats
6632,Vampire,Yes,637.0,M,177.0,44.0,7.0,garlic,humans
8786,Vampire,No,616.0,F,174.0,43.0,4.0,garlic,pesto pasta
9100,Werewolf,No,160.0,M,180.0,62.0,8.0,cat hair,lasagna
6604,Witch,Yes,262.0,M,193.0,23.0,4.0,hazelnut,brain
2903,ghost,No,2087.0,M,162.0,22.0,3.0,sunlight,brain
5898,Zombie,Yes,152.0,M,155.0,23.0,3.0,garlic,humans
8043,Ghost,No,2648.0,M,184.0,15.0,4.0,hazelnut,lasagna
5603,Skeleton,Yes,498.0,F,163.0,16.0,3.0,garlic,pesto pasta
3651,Zombie,No,139.0,M,154.0,18.0,6.0,garlic,lasagna
6193,Werewolf,Yes,90.0,F,159.0,70.0,6.0,hazelnut,lasagna
1471,Witch,No,129.0,M,157.0,26.0,2.0,garlic,pesto pasta
8459,Werewolf,Yes,181.0,F,158.0,39.0,3.0,silver,lasagna
8999,Ghost,No,1263.0,M,176.0,31.0,2.0,sunlight,brain
4642,Skeleton,No,1095.0,F,159.0,10.0,5.0,silver,rats
7689,Ghost,Yes,2894.0,M,164.0,61.0,10.0,sunlight,rats
1852,Skeleton,Yes,401.0,M,162.0,30.0,7.0,silver,lasagna
3650,Skeleton,Yes,615.0,M,158.0,31.0,1.0,silver,lasagna
9530,Zombie,Yes,98.0,M,182.0,8.0,4.0,sunlight,lasagna
3013,Vampire,Yes,516.0,F,186.0,30.0,7.0,garlic,rats
4161,Werewolf,Yes,115.0,M,190.0,83.0,2.0,garlic,pesto pasta
4244,Zombie,Yes,53.0,F,178.0,9.0,4.0,sunlight,brain
3022,Vampire,Yes,1052.0,F,188.0,38.0,6.0,garlic,lasagna
7504,Zombie,Yes,30.0,M,152.0,11.0,3.0,pumpkin,lasagna
2575,Werewolf,Yes,137.0,F,175.0,62.0,7.0,cat hair,rats
1768,Zombie,Yes,74.0,F,182.0,13.0,5.0,cat hair,lasagna
5126,Skeleton,No,215.0,M,188.0,33.0,7.0,silver,rats
5822,Witch,Yes,370.0,M,194.0,25.0,4.0,hazelnut,rats
2429,Skeleton,Yes,2598.0,F,181.0,53.0,2.0,garlic,humans
2269,Vampire,Yes,707.0,F,153.0,35.0,5.0,garlic,pesto pasta
9349,Skeleton,No,1745.0,M,153.0,39.0,9.0,pumpkin,humans
8579,Vampire,No,520.0,M,159.0,38.0,5.0,sunlight,brain
6419,werewolf,No,68.0,F,195.0,100.0,6.0,hazelnut,humans
6823,Witch,Yes,875.0,F,197.0,23.0,8.0,garlic,rats
4422,Witch,Yes,291.0,F,163.0,25.0,5.0,pumpkin,rats
6377,Zombie,No,126.0,F,193.0,13.0,4.0,sunlight,pesto pasta
9354,Skeleton,Yes,422.0,F,190.0,13.0,4.0,hazelnut,rats
8290,Zombie,No,76.0,F,151.0,24.0,3.0,sunlight,brain
4702,Zombie,Yes,96.0,F,196.0,19.0,2.0,garlic,humans
1746,Zombie,Yes,170.0,M,178.0,18.0,2.0,cat hair,rats
6776,Werewolf,Yes,60.0,F,183.0,79.0,5.0,silver,humans
9629,Witch,Yes,712.0,F,180.0,13.0,2.0,hazelnut,humans
8367,Vampire,Yes,549.0,M,155.0,59.0,7.0,silver,brain
2566,Ghost,No,1070.0,F,175.0,57.0,10.0,cat hair,pesto pasta
4148,Werewolf,No,57.0,F,156.0,60.0,6.0,silver,pesto pasta
5696,Zombie,Yes,77.0,M,165.0,15.0,2.0,sunlight,brain
133,Zombie,No,116.0,M,168.0,12.0,1.0,silver,pesto pasta
5785,Vampire,No,160.0,F,174.0,38.0,6.0,silver,pesto pasta
1120,Zombie,Yes,64.0,F,166.0,14.0,7.0,garlic,brain
8858,vampire,No,574.0,F,157.0,38.0,5.0,garlic,humans
6570,Werewolf,No,100.0,F,176.0,53.0,7.0,silver,pesto pasta
4651,Werewolf,No,123.0,F,179.0,75.0,7.0,hazelnut,pesto pasta
857,Skeleton,No,395.0,F,164.0,50.0,7.0,garlic,brain
3516,Skeleton,Yes,839.0,M,190.0,31.0,8.0,silver,rats
9680,Zombie,Yes,129.0,M,188.0,7.0,4.0,cat hair,brain
2781,Werewolf,No,42.0,M,194.0,63.0,8.0,hazelnut,pesto pasta
9540,Zombie,Yes,112.0,F,152.0,18.0,4.0,sunlight,lasagna
2722,Ghost,Yes,2627.0,M,189.0,58.0,10.0,sunlight,pesto pasta
3419,Zombie,Yes,148.0,M,183.0,17.0,7.0,garlic,humans
8841,Ghost,No,3227.0,F,196.0,73.0,9.0,sunlight,rats
4925,Vampire,No,534.0,F,173.0,53.0,1.0,garlic,humans
5996,Zombie,No,143.0,M,171.0,20.0,4.0,silver,brain
8692,Vampire,No,261.0,F,161.0,33.0,2.0,sunlight,Pesto pasta
2695,Vampire,Yes,1068.0,M,194.0,45.0,6.0,sunlight,rats
946,Zombie,Yes,151.0,M,181.0,15.0,10.0,cat hair,pesto pasta
5416,Vampire,Yes,630.0,F,164.0,51.0,3.0,sunlight,humans
2385,Vampire,No,586.0,F,186.0,38.0,2.0,garlic,lasagna
4218,Witch,No,412.0,M,165.0,24.0,3.0,hazelnut,humans
3576,Zombie,Yes,,F,152.0,12.0,1.0,sunlight,lasagna
1662,Vampire,Yes,552.0,F,159.0,27.0,6.0,silver,rats
6552,Vampire,Yes,375.0,M,174.0,36.0,8.0,silver,Lasagna
4998,Werewolf,Yes,152.0,M,174.0,37.0,7.0,silver,pesto pasta
5175,WITCH,No,314.0,F,195.0,18.0,6.0,garlic,pesto pasta
6437,Werewolf,No,23.0,M,155.0,80.0,6.0,cat hair,rats
775,Vampire,Yes,437.0,F,195.0,32.0,7.0,garlic,pesto pasta
2056,Werewolf,Yes,77.0,F,156.0,54.0,7.0,garlic,brain
5497,Ghost,Yes,1339.0,F,164.0,77.0,9.0,pumpkin,brain
3187,Witch,No,353.0,M,191.0,25.0,3.0,pumpkin,humans
385,Witch,Yes,196.0,M,187.0,10.0,1.0,hazelnut,lasagna
9775,Skeleton,Yes,1037.0,M,166.0,22.0,8.0,garlic,brain
2517,Werewolf,No,122.0,F,186.0,96.0,7.0,cat hair,pesto pasta
8450,Ghost,Yes,1402.0,M,199.0,43.0,8.0,pumpkin,Humans
9239,Zombie,No,66.0,M,167.0,14.0,4.0,pumpkin,pesto pasta
1645,Ghost,No,2073.0,M,183.0,51.0,5.0,sunlight,pesto pasta
6099,Skeleton,No,22.0,M,165.0,51.0,10.0,silver,brain
1138,Vampire,Yes,431.0,M,162.0,40.0,5.0,sunlight,rats
7879,Werewolf,Yes,212.0,M,175.0,19.0,7.0,hazelnut,lasagna
7731,Ghost,Yes,1369.0,F,181.0,18.0,10.0,sunlight,humans
6503,Zombie,No,10.0,F,156.0,8.0,4.0,pumpkin,brain
2487,Skeleton,Yes,1173.0,M,168.0,19.0,5.0,hazelnut,humans
8676,Werewolf,No,39.0,F,151.0,53.0,6.0,silver,lasagna
3243,Skeleton,No,790.0,F,166.0,20.0,5.0,garlic,pesto pasta
2887,Witch,Yes,112.0,M,178.0,30.0,4.0,pumpkin,brain
2049,Werewolf,No,87.0,F,178.0,86.0,6.0,cat hair,rats
4728,Vampire,No,647.0,F,153.0,47.0,6.0,garlic,pesto pasta
172,Skeleton,No,1181.0,F,178.0,16.0,5.0,garlic,lasagna
5262,Zombie,No,110.0,M,196.0,9.0,3.0,cat hair,pesto pasta
5386,Werewolf,Yes,96.0,M,152.0,85.0,8.0,silver,humans
1042,Skeleton,No,416.0,M,167.0,33.0,3.0,garlic,humans
2432,Skeleton,Yes,663.0,M,189.0,50.0,9.0,silver,brain
9983,Werewolf,No,62.0,F,176.0,25.0,7.0,hazelnut,lasagna
4167,Ghost,Yes,1169.0,F,150.0,85.0,7.0,pumpkin,brain
4270,Skeleton,No,1551.0,F,160.0,25.0,10.0,silver,humans
7452,Werewolf,No,137.0,M,167.0,43.0,5.0,silver,rats
3137,Zombie,Yes,41.0,M,198.0,12.0,2.0,garlic,lasagna
3879,Werewolf,Yes,60.0,F,153.0,65.0,7.0,silver,rats
523,Witch,Yes,158.0,F,181.0,24.0,2.0,pumpkin,rats
4959,witch,No,462.0,M,187.0,19.0,2.0,hazelnut,pesto pasta
4504,Vampire,No,477.0,F,199.0,28.0,8.0,garlic,lasagna
7910,Ghost,Yes,2331.0,M,187.0,60.0,2.0,sunlight,pesto pasta
1318,Skeleton,Yes,2221.0,F,195.0,47.0,1.0,silver,lasagna
3412,Skeleton,No,833.0,M,195.0,24.0,7.0,silver,brain
2954,Witch,No,562.0,F,179.0,18.0,1.0,pumpkin,rats
7531,Ghost,Yes,3176.0,F,173.0,42.0,10.0,Hazelnut,humans
1846,Skeleton,No,485.0,F,194.0,32.0,5.0,silver,humans
9042,Ghost,Yes,3149.0,M,177.0,32.0,2.0,pumpkin,pesto pasta
3180,Skeleton,Yes,1799.0,M,174.0,31.0,7.0,silver,humans
2112,Vampire,No,761.0,F,155.0,27.0,7.0,silver,lasagna
646,Ghost,No,1.0,F,197.0,76.0,10.0,Pumpkin,lasagna
6074,Werewolf,No,46.0,M,184.0,67.0,7.0,silver,rats
7684,Werewolf,Yes,136.0,M,180.0,66.0,6.0,silver,rats
3489,Vampire,Yes,794.0,F,153.0,39.0,5.0,sunlight,lasagna
3556,Werewolf,Yes,1.0,F,169.0,82.0,5.0,silver,humans
1278,Zombie,Yes,72.0,F,191.0,10.0,3.0,sunlight,brain
8332,Witch,Yes,648.0,m,166.0,23.0,6.0,hazelnut,humans
8325,Witch,Yes,599.0,F,161.0,15.0,2.0,garlic,lasagna
8812,Vampire,No,529.0,M,154.0,44.0,2.0,garlic,brain
6138,Skeleton,Yes,1315.0,M,151.0,16.0,7.0,silver,rats
9946,Werewolf,No,142.0,M,182.0,73.0,6.0,silver,lasagna
5451,Vampire,Yes,340.0,F,172.0,42.0,4.0,silver,rats
6853,Skeleton,No,975.0,F,151.0,15.0,8.0,garlic,pesto pasta
9148,Vampire,No,415.0,M,176.0,38.0,6.0,sunlight,lasagna
4528,Vampire,No,643.0,m,184.0,42.0,8.0,garlic,brain
6028,Ghost,Yes,165.0,M,164.0,31.0,4.0,sunlight,lasagna
9337,Witch,Yes,120.0,F,166.0,23.0,7.0,pumpkin,rats
2650,Ghost,Yes,979.0,F,166.0,75.0,1.0,pumpkin,rats
4035,Ghost,Yes,1.0,F,196.0,86.0,1.0,sunlight,rats
5222,Witch,Yes,347.0,M,166.0,27.0,2.0,silver,lasagna
228,Ghost,No,1460.0,F,185.0,47.0,8.0,sunlight,brain
234,Witch,No,187.0,F,183.0,11.0,3.0,hazelnut,rats
1180,Witch,No,395.0,M,163.0,12.0,3.0,hazelnut,lasagna
1646,Witch,Yes,717.0,F,161.0,24.0,1.0,hazelnut,pesto pasta
3932,Werewolf,No,105.0,M,198.0,57.0,6.0,silver,humans
1804,Witch,No,450.0,F,189.0,18.0,9.0,hazelnut,humans
86,Skeleton,Yes,1052.0,M,188.0,9.0,5.0,silver,rats
606,Witch,Yes,113.0,F,150.0,23.0,9.0,hazelnut,Lasagna
1338,Zombie,No,1.0,F,193.0,24.0,2.0,garlic,rats
3474,Vampire,Yes,758.0,M,190.0,46.0,9.0,silver,pesto pasta
7957,Werewolf,No,68.0,F,186.0,47.0,9.0,silver,lasagna
9841,Witch,Yes,489.0,M,194.0,26.0,3.0,garlic,humans
270,Werewolf,No,47.0,M,155.0,90.0,4.0,silver,pesto pasta
4904,Werewolf,Yes,18.0,F,180.0,80.0,9.0,sunlight,Pesto pasta
4151,Zombie,Yes,1.0,F,196.0,13.0,6.0,cat hair,lasagna
5742,Vampire,No,812.0,F,197.0,33.0,4.0,silver,rats
2643,Ghost,No,1.0,F,184.0,41.0,1.0,sunlight,brain
4200,Ghost,Yes,2981.0,F,185.0,74.0,1.0,pumpkin,humans
7133,Werewolf,Yes,97.0,M,199.0,64.0,7.0,cat hair,brain
2889,Zombie,Yes,41.0,F,174.0,16.0,1.0,cat hair,pesto pasta
3253,Zombie,Yes,41.0,M,172.0,15.0,3.0,garlic,brain
1996,Ghost,Yes,2304.0,F,160.0,47.0,1.0,silver,humans
384,Werewolf,No,151.0,F,196.0,100.0,9.0,silver,humans
9280,Skeleton,No,506.0,F,192.0,8.0,6.0,silver,humans
739,Werewolf,No,18.0,M,160.0,38.0,8.0,cat hair,humans
6664,Zombie,Yes,9.0,M,166.0,9.0,8.0,garlic,brain
1847,Skeleton,Yes,1385.0,M,183.0,12.0,7.0,pumpkin,humans
9474,Skeleton,No,1190.0,F,164.0,1.0,7.0,silver,brain
6412,Skeleton,Yes,967.0,F,190.0,26.0,3.0,silver,lasagna
4205,Zombie,No,98.0,M,163.0,16.0,6.0,pumpkin,pesto pasta
6752,Witch,No,417.0,M,168.0,17.0,3.0,hazelnut,rats
845,Witch,No,308.0,M,151.0,24.0,2.0,hazelnut,humans
3557,Werewolf,Yes,89.0,F,172.0,58.0,1.0,silver,lasagna
4291,Ghost,Yes,883.0,F,188.0,54.0,3.0,sunlight,pesto pasta
1725,Witch,no,263.0,F,191.0,18.0,2.0,hazelnut,pesto pasta
9951,Werewolf,Yes,34.0,M,183.0,86.0,6.0,hazelnut,pesto pasta
3958,Skeleton,No,398.0,M,174.0,33.0,6.0,silver,humans
7283,Ghost,No,2440.0,F,199.0,61.0,3.0,sunlight,brain
9802,Skeleton,No,1437.0,F,170.0,39.0,10.0,garlic,Rats
4636,Zombie,Yes,104.0,M,168.0,16.0,2.0,sunlight,rats
1486,Vampire,No,857.0,M,177.0,20.0,5.0,sunlight,humans
7132,Werewolf,Yes,39.0,F,193.0,39.0,7.0,silver,humans
9235,Skeleton,Yes,1182.0,F,172.0,32.0,8.0,silver,brain
3436,Skeleton,No,238.0,F,191.0,24.0,1.0,silver,lasagna
9080,Werewolf,No,139.0,F,175.0,62.0,5.0,cat hair,lasagna
8148,Werewolf,Yes,197.0,F,194.0,88.0,5.0,silver,pesto pasta
7746,Ghost,Yes,2401.0,F,161.0,20.0,1.0,garlic,Humans
6973,Ghost,Yes,1512.0,F,162.0,48.0,1.0,sunlight,pesto pasta
6283,Vampire,no,732.0,F,159.0,40.0,3.0,silver,lasagna
148,Ghost,No,1637.0,M,190.0,98.0,7.0,pumpkin,lasagna
7236,Werewolf,No,40.0,M,150.0,100.0,7.0,silver,lasagna
1767,Ghost,No,59.0,M,181.0,44.0,9.0,pumpkin,humans
3471,Witch,Yes,234.0,M,151.0,32.0,8.0,hazelnut,rats
3730,Ghost,Yes,620.0,F,160.0,29.0,9.0,pumpkin,lasagna
5275,Witch,No,346.0,F,170.0,16.0,3.0,hazelnut,rats
1692,Ghost,No,1.0,M,166.0,31.0,10.0,silver,rats
4930,Vampire,No,318.0,M,181.0,47.0,4.0,sunlight,brain
82,Zombie,No,165.0,F,164.0,17.0,1.0,pumpkin,lasagna
4972,Vampire,No,783.0,M,193.0,49.0,4.0,silver,rats
2942,Witch,No,410.0,F,178.0,17.0,3.0,hazelnut,lasagna
3731,Witch,Yes,396.0,F,154.0,16.0,3.0,hazelnut,brain
6025,Werewolf,Yes,26.0,M,152.0,22.0,7.0,silver,brain
8587,Werewolf,No,63.0,F,154.0,25.0,6.0,silver,brain
6675,Ghost,Yes,763.0,F,152.0,48.0,8.0,pumpkin,rats
2985,Zombie,Yes,137.0,M,167.0,20.0,1.0,garlic,rats
8154,Werewolf,No,72.0,M,182.0,94.0,6.0,cat hair,brain
8002,Ghost,Yes,2902.0,F,152.0,58.0,6.0,pumpkin,lasagna
2256,vampire,Yes,541.0,F,152.0,33.0,6.0,sunlight,pesto pasta
3272,Witch,No,387.0,F,160.0,22.0,6.0,garlic,lasagna
5967,Vampire,Yes,48.0,F,187.0,39.0,4.0,garlic,lasagna
558,Werewolf,Yes,166.0,M,187.0,86.0,6.0,cat hair,lasagna
853,Zombie,Yes,72.0,M,189.0,6.0,5.0,sunlight,brain
4334,Werewolf,Yes,22.0,F,179.0,55.0,6.0,hazelnut,rats
5500,Vampire,Yes,585.0,M,176.0,47.0,6.0,silver,pesto pasta
994,Witch,Yes,316.0,F,191.0,10.0,3.0,hazelnut,lasagna
7019,Skeleton,Yes,1014.0,M,197.0,29.0,2.0,cat hair,humans
2669,Vampire,No,413.0,F,169.0,47.0,7.0,silver,lasagna
4704,Zombie,No,42.0,F,196.0,22.0,2.0,sunlight,rats
810,Vampire,Yes,715.0,M,175.0,39.0,5.0,garlic,brain
592,Vampire,No,468.0,F,187.0,22.0,6.0,sunlight,lasagna
4221,Vampire,No,430.0,F,162.0,48.0,5.0,sunlight,brain
7261,Skeleton,No,1.0,M,166.0,21.0,10.0,cat hair,humans
2809,Ghost,Yes,619.0,F,166.0,65.0,9.0,pumpkin,brain
2275,Skeleton,Yes,1822.0,M,166.0,1.0,2.0,silver,pesto pasta
2450,Skeleton,No,980.0,F,176.0,8.0,8.0,silver,brain
6302,Vampire,Yes,227.0,F,154.0,37.0,7.0,sunlight,lasagna
4571,Zombie,Yes,122.0,M,186.0,10.0,2.0,sunlight,rats
9633,Ghost,No,2748.0,M,151.0,82.0,5.0,sunlight,lasagna
7657,Skeleton,No,1185.0,F,163.0,24.0,7.0,silver,rats
8303,Ghost,No,1673.0,F,155.0,15.0,9.0,pumpkin,rats
8987,Skeleton,No,494.0,M,150.0,30.0,2.0,silver,humans
9464,Werewolf,Yes,132.0,f,178.0,100.0,7.0,cat hair,brain
7356,Vampire,Yes,844.0,M,176.0,29.0,6.0,silver,humans
3847,Vampire,No,705.0,M,157.0,36.0,2.0,sunlight,humans
4102,Ghost,No,1691.0,F,151.0,46.0,10.0,sunlight,rats
6927,Vampire,Yes,526.0,F,150.0,32.0,7.0,sunlight,rats
9668,Ghost,No,2869.0,M,161.0,26.0,6.0,sunlight,pesto pasta
7069,Skeleton,Yes,907.0,M,184.0,33.0,4.0,silver,pesto pasta
8123,Werewolf,No,16.0,F,194.0,56.0,6.0,silver,brain
5590,Skeleton,No,651.0,F,157.0,29.0,9.0,silver,rats
5254,Skeleton,Yes,1693.0,M,182.0,28.0,10.0,silver,humans
7166,Witch,No,291.0,M,157.0,22.0,3.0,hazelnut,lasagna
3019,Skeleton,Yes,7.0,F,187.0,43.0,4.0,garlic,pesto pasta
8686,Werewolf,Yes,66.0,F,199.0,38.0,8.0,hazelnut,pesto pasta
5909,Skeleton,Yes,875.0,M,182.0,15.0,5.0,silver,humans
7148,Witch,Yes,329.0,F,163.0,13.0,2.0,hazelnut,pesto pasta
7127,Vampire,No,610.0,M,150.0,38.0,6.0,garlic,humans
5161,Skeleton,Yes,1724.0,F,192.0,24.0,5.0,silver,pesto pasta
941,Skeleton,Yes,2482.0,M,192.0,17.0,5.0,garlic,brain
5667,Skeleton,No,542.0,F,151.0,19.0,7.0,garlic,pesto pasta
8473,Zombie,No,152.0,F,198.0,14.0,2.0,garlic,humans
5915,Vampire,No,281.0,m,181.0,22.0,5.0,silver,rats
9318,Zombie,No,130.0,M,157.0,6.0,1.0,cat hair,lasagna
1881,Skeleton,Yes,420.0,F,193.0,7.0,4.0,silver,brain
6600,Ghost,No,1.0,M,170.0,26.0,4.0,pumpkin,brain
7701,Vampire,No,380.0,M,171.0,25.0,6.0,sunlight,humans
4555,Werewolf,Yes,186.0,F,164.0,77.0,8.0,silver,rats
329,Zombie,Yes,37.0,F,186.0,10.0,4.0,sunlight,lasagna
3411,Vampire,Yes,887.0,M,164.0,26.0,6.0,sunlight,humans
6750,Werewolf,No,160.0,F,167.0,40.0,5.0,silver,brain
574,Werewolf,Yes,66.0,F,193.0,65.0,7.0,hazelnut,brain
5105,Zombie,No,86.0,M,181.0,16.0,8.0,cat hair,rats
4536,Ghost,Yes,2084.0,F,196.0,20.0,10.0,silver,lasagna
9622,Vampire,Yes,639.0,M,190.0,40.0,4.0,silver,rats
6393,Skeleton,No,563.0,F,187.0,36.0,6.0,silver,humans
3683,Werewolf,Yes,84.0,F,171.0,94.0,7.0,silver,humans
3469,Witch,No,471.0,M,153.0,17.0,3.0,hazelnut,humans
4526,Zombie,Yes,2.0,M,178.0,21.0,6.0,cat hair,brain
875,Ghost,Yes,1049.0,F,187.0,1.0,1.0,sunlight,lasagna
5547,Skeleton,No,1159.0,F,174.0,10.0,5.0,hazelnut,humans
5160,Witch,No,220.0,F,172.0,34.0,2.0,garlic,rats
2070,Skeleton,No,1.0,F,183.0,6.0,7.0,silver,humans
525,Skeleton,Yes,855.0,F,189.0,28.0,5.0,silver,pesto pasta
1581,Witch,No,186.0,F,192.0,28.0,2.0,garlic,humans
2774,Werewolf,No,120.0,F,197.0,78.0,6.0,silver,rats
9874,Zombie,Yes,12.0,M,193.0,7.0,7.0,cat hair,pesto pasta
1502,Werewolf,Yes,95.0,M,170.0,95.0,7.0,silver,pesto pasta
5560,Ghost,yes,2016.0,F,183.0,61.0,10.0,garlic,humans
6903,Vampire,No,550.0,F,165.0,35.0,6.0,silver,rats
9296,Werewolf,Yes,73.0,F,183.0,93.0,9.0,garlic,pesto pasta
8695,Witch,No,221.0,M,164.0,21.0,6.0,hazelnut,brain
246,Witch,No,577.0,M,152.0,13.0,8.0,silver,pesto pasta
1962,Witch,No,410.0,M,179.0,30.0,1.0,silver,humans
4619,Werewolf,Yes,57.0,M,178.0,46.0,1.0,silver,Pesto pasta
1222,Werewolf,Yes,103.0,M,197.0,100.0,7.0,cat hair,pesto pasta
7899,Skeleton,No,832.0,F,160.0,36.0,4.0,silver,rats
6967,Zombie,No,187.0,M,199.0,10.0,7.0,sunlight,humans
9676,Witch,No,437.0,M,185.0,30.0,8.0,hazelnut,rats
7883,Skeleton,Yes,576.0,M,194.0,22.0,7.0,silver,pesto pasta
3831,Skeleton,No,940.0,M,176.0,12.0,6.0,silver,rats
5003,Skeleton,No,756.0,M,168.0,14.0,9.0,silver,rats
5390,Vampire,No,504.0,M,185.0,53.0,6.0,sunlight,pesto pasta
9066,Skeleton,Yes,650.0,M,157.0,57.0,2.0,garlic,humans
9662,Skeleton,No,1.0,M,179.0,40.0,7.0,silver,brain
4182,Werewolf,No,140.0,M,190.0,91.0,8.0,silver,lasagna
9291,Vampire,Yes,382.0,F,162.0,31.0,6.0,sunlight,BRAIN
2060,Witch,Yes,266.0,F,155.0,21.0,4.0,hazelnut,pesto pasta
4410,Vampire,Yes,438.0,F,184.0,47.0,8.0,silver,rats
1521,Zombie,Yes,60.0,M,196.0,15.0,7.0,cat hair,brain
356,Zombie,No,67.0,M,184.0,19.0,1.0,cat hair,humans
7114,Vampire,Yes,645.0,F,162.0,48.0,6.0,garlic,lasagna
4994,Zombie,Yes,6.0,F,190.0,21.0,10.0,garlic,rats
4946,Vampire,Yes,450.0,F,192.0,42.0,9.0,sunlight,pesto pasta
2203,Vampire,No,577.0,F,158.0,39.0,7.0,silver,brain
595,Skeleton,No,1.0,M,157.0,16.0,7.0,pumpkin,brain
6039,Ghost,Yes,3488.0,F,191.0,43.0,10.0,silver,brain
3965,Witch,Yes,570.0,F,181.0,17.0,3.0,hazelnut,pesto pasta
10034,Skeleton,No,1391.0,M,162.0,51.0,4.0,silver,pesto pasta
2090,Vampire,Yes,449.0,F,197.0,51.0,6.0,silver,lasagna
8299,Vampire,No,868.0,M,198.0,44.0,3.0,garlic,pesto pasta
8660,Witch,Yes,499.0,M,155.0,27.0,7.0,hazelnut,pesto pasta
5597,Werewolf,No,131.0,F,194.0,70.0,6.0,hazelnut,pesto pasta
303,Witch,Yes,745.0,F,169.0,18.0,3.0,silver,brain
7255,Werewolf,Yes,1.0,M,152.0,82.0,7.0,garlic,pesto pasta
9020,Werewolf,No,116.0,F,196.0,58.0,7.0,garlic,humans
6767,Vampire,No,367.0,M,195.0,30.0,5.0,garlic,pesto pasta
1994,Skeleton,No,831.0,M,185.0,21.0,8.0,silver,lasagna
9375,Werewolf,Yes,155.0,M,153.0,77.0,8.0,hazelnut,humans
5538,Vampire,Yes,621.0,F,159.0,48.0,6.0,garlic,lasagna
5546,Zombie,Yes,154.0,M,176.0,15.0,5.0,cat hair,humans
3012,Vampire,No,644.0,F,165.0,46.0,7.0,garlic,humans
9710,Skeleton,No,501.0,M,156.0,36.0,6.0,silver,rats
4888,werewolf,Yes,150.0,M,186.0,61.0,7.0,cat hair,lasagna
8521,Werewolf,No,60.0,M,158.0,45.0,5.0,silver,lasagna
532,Witch,No,342.0,M,195.0,17.0,2.0,hazelnut,rats
227,Werewolf,no,1.0,F,168.0,65.0,8.0,silver,humans
4923,Vampire,Yes,433.0,M,182.0,36.0,1.0,silver,pesto pasta
534,Ghost,No,1310.0,M,194.0,71.0,7.0,hazelnut,brain
9919,Ghost,No,2.0,M,163.0,46.0,2.0,hazelnut,humans
6281,Werewolf,Yes,84.0,M,164.0,51.0,8.0,silver,rats
702,Werewolf,Yes,8.0,M,159.0,75.0,8.0,silver,rats
4893,Zombie,No,118.0,F,162.0,17.0,9.0,cat hair,brain
513,Werewolf,No,50.0,M,166.0,100.0,1.0,silver,humans
7251,Skeleton,No,1604.0,M,195.0,48.0,4.0,cat hair,humans
1,Skeleton,No,392.0,M,186.0,37.0,10.0,silver,lasagna
3661,Witch,No,469.0,M,163.0,20.0,3.0,hazelnut,rats
6114,Witch,No,594.0,F,180.0,26.0,3.0,hazelnut,Humans
345,Skeleton,Yes,2147.0,M,195.0,42.0,2.0,hazelnut,humans
9697,Vampire,Yes,515.0,F,168.0,36.0,2.0,garlic,pesto pasta
3355,Skeleton,Yes,507.0,M,157.0,1.0,9.0,silver,brain
1514,Vampire,Yes,279.0,F,177.0,35.0,4.0,silver,brain
4657,Zombie,Yes,68.0,M,183.0,11.0,3.0,cat hair,brain
5582,Zombie,Yes,73.0,F,177.0,9.0,1.0,garlic,rats
3775,Vampire,Yes,206.0,M,150.0,47.0,7.0,silver,brain
8691,Werewolf,No,92.0,M,163.0,61.0,6.0,silver,pesto pasta
5183,Zombie,Yes,124.0,M,164.0,29.0,5.0,cat hair,pesto pasta
990,Skeleton,No,1414.0,F,199.0,1.0,3.0,silver,humans
3846,Skeleton,Yes,1695.0,F,164.0,34.0,3.0,silver,lasagna
5478,Skeleton,No,1622.0,M,175.0,43.0,10.0,silver,pesto pasta
7803,Ghost,No,1517.0,F,188.0,60.0,3.0,sunlight,pesto pasta
3108,Vampire,No,372.0,M,191.0,35.0,6.0,garlic,lasagna
1694,Witch,Yes,302.0,M,188.0,16.0,3.0,pumpkin,humans
9114,Ghost,Yes,2359.0,M,172.0,69.0,8.0,sunlight,rats
1202,Skeleton,Yes,484.0,F,166.0,35.0,4.0,silver,pesto pasta
2007,Witch,No,483.0,M,193.0,16.0,1.0,garlic,lasagna
3409,Vampire,No,298.0,F,169.0,40.0,7.0,silver,lasagna
4319,Werewolf,Yes,74.0,F,193.0,32.0,7.0,silver,pesto pasta
9833,Vampire,Yes,503.0,M,156.0,27.0,2.0,garlic,pesto pasta
31,Witch,No,297.0,F,152.0,16.0,7.0,hazelnut,rats
9268,Ghost,Yes,2172.0,F,199.0,77.0,4.0,garlic,rats
5920,Ghost,Yes,3100.0,F,185.0,4.0,3.0,pumpkin,brain
