importtIndex_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food,Age Bin
2834,skeleton,yes,264.0,f,176.0,0.31,0.3,silver,brain,young adult
866,ghost,yes,1723.0,m,159.0,0.01,1.0,silver,brain,old
1608,ghost,yes,2597.0,f,177.0,0.28,0.2,sunlight,brain,old
6159,skeleton,no,962.0,m,194.0,0.19,0.5,silver,pesto pasta,middle age
4335,werewolf,yes,1.0,m,165.0,0.92,0.7,silver,lasagna,baby
2031,ghost,no,3312.0,m,161.0,0.26,1.0,cat hair,rats,old
29,vampire,yes,487.0,f,167.0,0.52,0.6,silver,pesto pasta,adult
726,witch,yes,419.0,m,160.0,0.19,0.5,silver,lasagna,adult
6271,zombie,yes,54.0,m,165.0,0.16,0.4,cat hair,lasagna,baby
4532,vampire,no,656.0,m,171.0,0.4,0.8,garlic,brain,middle age
1640,skeleton,no,1155.0,f,190.0,0.01,0.2,garlic,brain,middle age
7034,skeleton,yes,1694.0,f,156.0,0.43,1.0,silver,lasagna,old
623,ghost,no,1271.0,m,164.0,0.49,0.8,sunlight,humans,old
396,werewolf,yes,53.0,m,162.0,0.65,0.8,silver,lasagna,baby
3566,vampire,yes,382.0,f,150.0,0.46,0.4,garlic,pesto pasta,adult
4349,werewolf,no,108.0,m,150.0,0.75,0.6,hazelnut,brain,teen
1798,vampire,no,414.0,f,160.0,0.4,0.8,garlic,humans,adult
1563,skeleton,yes,1312.0,m,160.0,0.28,0.4,silver,lasagna,old
3539,zombie,yes,118.0,m,197.0,0.05,0.6,cat hair,rats,teen
8397,ghost,no,2383.0,f,157.0,0.44,0.2,garlic,pesto pasta,old
6680,vampire,no,370.0,m,177.0,0.36,0.6,garlic,brain,young adult
9310,skeleton,no,244.0,f,184.0,0.22,1.0,silver,humans,young adult
3082,ghost,yes,1658.0,f,175.0,0.7,0.6,garlic,humans,old
8654,werewolf,yes,119.0,f,150.0,0.51,0.1,silver,rats,teen
6632,vampire,yes,637.0,m,177.0,0.44,0.7,garlic,humans,middle age
8786,vampire,no,616.0,f,174.0,0.43,0.4,garlic,pesto pasta,middle age
9100,werewolf,no,160.0,m,180.0,0.62,0.8,cat hair,lasagna,young adult
6604,witch,yes,262.0,m,193.0,0.23,0.4,hazelnut,brain,young adult
2903,ghost,no,2087.0,m,162.0,0.22,0.3,sunlight,brain,old
5898,zombie,yes,152.0,m,155.0,0.23,0.3,garlic,humans,young adult
8043,ghost,no,2648.0,m,184.0,0.15,0.4,hazelnut,lasagna,old
5603,skeleton,yes,498.0,f,163.0,0.16,0.3,garlic,pesto pasta,adult
3651,zombie,no,139.0,m,154.0,0.18,0.6,garlic,lasagna,teen
6193,werewolf,yes,90.0,f,159.0,0.7,0.6,hazelnut,lasagna,teen
1471,witch,no,129.0,m,157.0,0.26,0.2,garlic,pesto pasta,teen
8459,werewolf,yes,181.0,f,158.0,0.39,0.3,silver,lasagna,young adult
8999,ghost,no,1263.0,m,176.0,0.31,0.2,sunlight,brain,old
4642,skeleton,no,1095.0,f,159.0,0.1,0.5,silver,rats,middle age
7689,ghost,yes,2894.0,m,164.0,0.61,1.0,sunlight,rats,old
1852,skeleton,yes,401.0,m,162.0,0.3,0.7,silver,lasagna,adult
3650,skeleton,yes,615.0,m,158.0,0.31,0.1,silver,lasagna,middle age
9530,zombie,yes,98.0,m,182.0,0.08,0.4,sunlight,lasagna,teen
3013,vampire,yes,516.0,f,186.0,0.3,0.7,garlic,rats,adult
4161,werewolf,yes,115.0,m,190.0,0.83,0.2,garlic,pesto pasta,teen
4244,zombie,yes,53.0,f,178.0,0.09,0.4,sunlight,brain,baby
3022,vampire,yes,1052.0,f,188.0,0.38,0.6,garlic,lasagna,middle age
7504,zombie,yes,30.0,m,152.0,0.11,0.3,pumpkin,lasagna,baby
2575,werewolf,yes,137.0,f,175.0,0.62,0.7,cat hair,rats,teen
1768,zombie,yes,74.0,f,182.0,0.13,0.5,cat hair,lasagna,baby
5126,skeleton,no,215.0,m,188.0,0.33,0.7,silver,rats,young adult
5822,witch,yes,370.0,m,194.0,0.25,0.4,hazelnut,rats,young adult
2429,skeleton,yes,2598.0,f,181.0,0.53,0.2,garlic,humans,old
2269,vampire,yes,707.0,f,153.0,0.35,0.5,garlic,pesto pasta,middle age
9349,skeleton,no,1745.0,m,153.0,0.39,0.9,pumpkin,humans,old
8579,vampire,no,520.0,m,159.0,0.38,0.5,sunlight,brain,adult
6419,werewolf,no,68.0,f,195.0,1.0,0.6,hazelnut,humans,baby
6823,witch,yes,875.0,f,197.0,0.23,0.8,garlic,rats,middle age
4422,witch,yes,291.0,f,163.0,0.25,0.5,pumpkin,rats,young adult
6377,zombie,no,126.0,f,193.0,0.13,0.4,sunlight,pesto pasta,teen
9354,skeleton,yes,422.0,f,190.0,0.13,0.4,hazelnut,rats,adult
8290,zombie,no,76.0,f,151.0,0.24,0.3,sunlight,brain,baby
4702,zombie,yes,96.0,f,196.0,0.19,0.2,garlic,humans,teen
1746,zombie,yes,170.0,m,178.0,0.18,0.2,cat hair,rats,young adult
6776,werewolf,yes,60.0,f,183.0,0.79,0.5,silver,humans,baby
9629,witch,yes,712.0,f,180.0,0.13,0.2,hazelnut,humans,middle age
8367,vampire,yes,549.0,m,155.0,0.59,0.7,silver,brain,adult
2566,ghost,no,1070.0,f,175.0,0.57,1.0,cat hair,pesto pasta,middle age
4148,werewolf,no,57.0,f,156.0,0.6,0.6,silver,pesto pasta,baby
5696,zombie,yes,77.0,m,165.0,0.15,0.2,sunlight,brain,baby
133,zombie,no,116.0,m,168.0,0.12,0.1,silver,pesto pasta,teen
5785,vampire,no,160.0,f,174.0,0.38,0.6,silver,pesto pasta,young adult
1120,zombie,yes,64.0,f,166.0,0.14,0.7,garlic,brain,baby
8858,vampire,no,574.0,f,157.0,0.38,0.5,garlic,humans,adult
6570,werewolf,no,100.0,f,176.0,0.53,0.7,silver,pesto pasta,teen
4651,werewolf,no,123.0,f,179.0,0.75,0.7,hazelnut,pesto pasta,teen
857,skeleton,no,395.0,f,164.0,0.5,0.7,garlic,brain,adult
3516,skeleton,yes,839.0,m,190.0,0.31,0.8,silver,rats,middle age
9680,zombie,yes,129.0,m,188.0,0.07,0.4,cat hair,brain,teen
2781,werewolf,no,42.0,m,194.0,0.63,0.8,hazelnut,pesto pasta,baby
9540,zombie,yes,112.0,f,152.0,0.18,0.4,sunlight,lasagna,teen
2722,ghost,yes,2627.0,m,189.0,0.58,1.0,sunlight,pesto pasta,old
3419,zombie,yes,148.0,m,183.0,0.17,0.7,garlic,humans,young adult
8841,ghost,no,3227.0,f,196.0,0.73,0.9,sunlight,rats,old
4925,vampire,no,534.0,f,173.0,0.53,0.1,garlic,humans,adult
5996,zombie,no,143.0,m,171.0,0.2,0.4,silver,brain,teen
8692,vampire,no,261.0,f,161.0,0.33,0.2,sunlight,pesto pasta,young adult
2695,vampire,yes,1068.0,m,194.0,0.45,0.6,sunlight,rats,middle age
946,zombie,yes,151.0,m,181.0,0.15,1.0,cat hair,pesto pasta,young adult
5416,vampire,yes,630.0,f,164.0,0.51,0.3,sunlight,humans,middle age
2385,vampire,no,586.0,f,186.0,0.38,0.2,garlic,lasagna,adult
4218,witch,no,412.0,m,165.0,0.24,0.3,hazelnut,humans,adult
3576,zombie,yes,378.0,f,152.0,0.12,0.1,sunlight,lasagna,young adult
1662,vampire,yes,552.0,f,159.0,0.27,0.6,silver,rats,adult
6552,vampire,yes,375.0,m,174.0,0.36,0.8,silver,lasagna,young adult
4998,werewolf,yes,152.0,m,174.0,0.37,0.7,silver,pesto pasta,young adult
5175,witch,no,314.0,f,195.0,0.18,0.6,garlic,pesto pasta,young adult
6437,werewolf,no,23.0,m,155.0,0.8,0.6,cat hair,rats,baby
775,vampire,yes,437.0,f,195.0,0.32,0.7,garlic,pesto pasta,adult
2056,werewolf,yes,77.0,f,156.0,0.54,0.7,garlic,brain,baby
5497,ghost,yes,1339.0,f,164.0,0.77,0.9,pumpkin,brain,old
3187,witch,no,353.0,m,191.0,0.25,0.3,pumpkin,humans,young adult
385,witch,yes,196.0,m,187.0,0.1,0.1,hazelnut,lasagna,young adult
9775,skeleton,yes,1037.0,m,166.0,0.22,0.8,garlic,brain,middle age
2517,werewolf,no,122.0,f,186.0,0.96,0.7,cat hair,pesto pasta,teen
8450,ghost,yes,1402.0,m,199.0,0.43,0.8,pumpkin,humans,old
9239,zombie,no,66.0,m,167.0,0.14,0.4,pumpkin,pesto pasta,baby
1645,ghost,no,2073.0,m,183.0,0.51,0.5,sunlight,pesto pasta,old
6099,skeleton,no,22.0,m,165.0,0.51,1.0,silver,brain,baby
1138,vampire,yes,431.0,m,162.0,0.4,0.5,sunlight,rats,adult
7879,werewolf,yes,212.0,m,175.0,0.19,0.7,hazelnut,lasagna,young adult
7731,ghost,yes,1369.0,f,181.0,0.18,1.0,sunlight,humans,old
6503,zombie,no,10.0,f,156.0,0.08,0.4,pumpkin,brain,baby
2487,skeleton,yes,1173.0,m,168.0,0.19,0.5,hazelnut,humans,old
8676,werewolf,no,39.0,f,151.0,0.53,0.6,silver,lasagna,baby
3243,skeleton,no,790.0,f,166.0,0.2,0.5,garlic,pesto pasta,middle age
2887,witch,yes,112.0,m,178.0,0.3,0.4,pumpkin,brain,teen
2049,werewolf,no,87.0,f,178.0,0.86,0.6,cat hair,rats,teen
4728,vampire,no,647.0,f,153.0,0.47,0.6,garlic,pesto pasta,middle age
172,skeleton,no,1181.0,f,178.0,0.16,0.5,garlic,lasagna,old
5262,zombie,no,110.0,m,196.0,0.09,0.3,cat hair,pesto pasta,teen
5386,werewolf,yes,96.0,m,152.0,0.85,0.8,silver,humans,teen
1042,skeleton,no,416.0,m,167.0,0.33,0.3,garlic,humans,adult
2432,skeleton,yes,663.0,m,189.0,0.5,0.9,silver,brain,middle age
9983,werewolf,no,62.0,f,176.0,0.25,0.7,hazelnut,lasagna,baby
4167,ghost,yes,1169.0,f,150.0,0.85,0.7,pumpkin,brain,old
4270,skeleton,no,1551.0,f,160.0,0.25,1.0,silver,humans,old
7452,werewolf,no,137.0,m,167.0,0.43,0.5,silver,rats,teen
3137,zombie,yes,41.0,m,198.0,0.12,0.2,garlic,lasagna,baby
3879,werewolf,yes,60.0,f,153.0,0.65,0.7,silver,rats,baby
523,witch,yes,158.0,f,181.0,0.24,0.2,pumpkin,rats,young adult
4959,witch,no,462.0,m,187.0,0.19,0.2,hazelnut,pesto pasta,adult
4504,vampire,no,477.0,f,199.0,0.28,0.8,garlic,lasagna,adult
7910,ghost,yes,2331.0,m,187.0,0.6,0.2,sunlight,pesto pasta,old
1318,skeleton,yes,2221.0,f,195.0,0.47,0.1,silver,lasagna,old
3412,skeleton,no,833.0,m,195.0,0.24,0.7,silver,brain,middle age
2954,witch,no,562.0,f,179.0,0.18,0.1,pumpkin,rats,adult
7531,ghost,yes,3176.0,f,173.0,0.42,1.0,hazelnut,humans,old
1846,skeleton,no,485.0,f,194.0,0.32,0.5,silver,humans,adult
9042,ghost,yes,3149.0,m,177.0,0.32,0.2,pumpkin,pesto pasta,old
3180,skeleton,yes,1799.0,m,174.0,0.31,0.7,silver,humans,old
2112,vampire,no,761.0,f,155.0,0.27,0.7,silver,lasagna,middle age
646,ghost,no,1.0,f,197.0,0.76,1.0,pumpkin,lasagna,baby
6074,werewolf,no,46.0,m,184.0,0.67,0.7,silver,rats,baby
7684,werewolf,yes,136.0,m,180.0,0.66,0.6,silver,rats,teen
3489,vampire,yes,794.0,f,153.0,0.39,0.5,sunlight,lasagna,middle age
3556,werewolf,yes,1.0,f,169.0,0.82,0.5,silver,humans,baby
1278,zombie,yes,72.0,f,191.0,0.1,0.3,sunlight,brain,baby
8332,witch,yes,648.0,m,166.0,0.23,0.6,hazelnut,humans,middle age
8325,witch,yes,599.0,f,161.0,0.15,0.2,garlic,lasagna,middle age
8812,vampire,no,529.0,m,154.0,0.44,0.2,garlic,brain,adult
6138,skeleton,yes,1315.0,m,151.0,0.16,0.7,silver,rats,old
9946,werewolf,no,142.0,m,182.0,0.73,0.6,silver,lasagna,teen
5451,vampire,yes,340.0,f,172.0,0.42,0.4,silver,rats,young adult
6853,skeleton,no,975.0,f,151.0,0.15,0.8,garlic,pesto pasta,middle age
9148,vampire,no,415.0,m,176.0,0.38,0.6,sunlight,lasagna,adult
4528,vampire,no,643.0,m,184.0,0.42,0.8,garlic,brain,middle age
6028,ghost,yes,165.0,m,164.0,0.31,0.4,sunlight,lasagna,young adult
9337,witch,yes,120.0,f,166.0,0.23,0.7,pumpkin,rats,teen
2650,ghost,yes,979.0,f,166.0,0.75,0.1,pumpkin,rats,middle age
4035,ghost,yes,1.0,f,196.0,0.86,0.1,sunlight,rats,baby
5222,witch,yes,347.0,m,166.0,0.27,0.2,silver,lasagna,young adult
228,ghost,no,1460.0,f,185.0,0.47,0.8,sunlight,brain,old
234,witch,no,187.0,f,183.0,0.11,0.3,hazelnut,rats,young adult
1180,witch,no,395.0,m,163.0,0.12,0.3,hazelnut,lasagna,adult
1646,witch,yes,717.0,f,161.0,0.24,0.1,hazelnut,pesto pasta,middle age
3932,werewolf,no,105.0,m,198.0,0.57,0.6,silver,humans,teen
1804,witch,no,450.0,f,189.0,0.18,0.9,hazelnut,humans,adult
86,skeleton,yes,1052.0,m,188.0,0.09,0.5,silver,rats,middle age
606,witch,yes,113.0,f,150.0,0.23,0.9,hazelnut,lasagna,teen
1338,zombie,no,1.0,f,193.0,0.24,0.2,garlic,rats,baby
3474,vampire,yes,758.0,m,190.0,0.46,0.9,silver,pesto pasta,middle age
7957,werewolf,no,68.0,f,186.0,0.47,0.9,silver,lasagna,baby
9841,witch,yes,489.0,m,194.0,0.26,0.3,garlic,humans,adult
270,werewolf,no,47.0,m,155.0,0.9,0.4,silver,pesto pasta,baby
4904,werewolf,yes,18.0,f,180.0,0.8,0.9,sunlight,pesto pasta,baby
4151,zombie,yes,1.0,f,196.0,0.13,0.6,cat hair,lasagna,baby
5742,vampire,no,812.0,f,197.0,0.33,0.4,silver,rats,middle age
2643,ghost,no,1.0,f,184.0,0.41,0.1,sunlight,brain,baby
4200,ghost,yes,2981.0,f,185.0,0.74,0.1,pumpkin,humans,old
7133,werewolf,yes,97.0,m,199.0,0.64,0.7,cat hair,brain,teen
2889,zombie,yes,41.0,f,174.0,0.16,0.1,cat hair,pesto pasta,baby
3253,zombie,yes,41.0,m,172.0,0.15,0.3,garlic,brain,baby
1996,ghost,yes,2304.0,f,160.0,0.47,0.1,silver,humans,old
384,werewolf,no,151.0,f,196.0,1.0,0.9,silver,humans,young adult
9280,skeleton,no,506.0,f,192.0,0.08,0.6,silver,humans,adult
739,werewolf,no,18.0,m,160.0,0.38,0.8,cat hair,humans,baby
6664,zombie,yes,9.0,m,166.0,0.09,0.8,garlic,brain,baby
1847,skeleton,yes,1385.0,m,183.0,0.12,0.7,pumpkin,humans,old
9474,skeleton,no,1190.0,f,164.0,0.01,0.7,silver,brain,old
6412,skeleton,yes,967.0,f,190.0,0.26,0.3,silver,lasagna,middle age
4205,zombie,no,98.0,m,163.0,0.16,0.6,pumpkin,pesto pasta,teen
6752,witch,no,417.0,m,168.0,0.17,0.3,hazelnut,rats,adult
845,witch,no,308.0,m,151.0,0.24,0.2,hazelnut,humans,young adult
3557,werewolf,yes,89.0,f,172.0,0.58,0.1,silver,lasagna,teen
4291,ghost,yes,883.0,f,188.0,0.54,0.3,sunlight,pesto pasta,middle age
1725,witch,no,263.0,f,191.0,0.18,0.2,hazelnut,pesto pasta,young adult
9951,werewolf,yes,34.0,m,183.0,0.86,0.6,hazelnut,pesto pasta,baby
3958,skeleton,no,398.0,m,174.0,0.33,0.6,silver,humans,adult
7283,ghost,no,2440.0,f,199.0,0.61,0.3,sunlight,brain,old
9802,skeleton,no,1437.0,f,170.0,0.39,1.0,garlic,rats,old
4636,zombie,yes,104.0,m,168.0,0.16,0.2,sunlight,rats,teen
1486,vampire,no,857.0,m,177.0,0.2,0.5,sunlight,humans,middle age
7132,werewolf,yes,39.0,f,193.0,0.39,0.7,silver,humans,baby
9235,skeleton,yes,1182.0,f,172.0,0.32,0.8,silver,brain,old
3436,skeleton,no,238.0,f,191.0,0.24,0.1,silver,lasagna,young adult
9080,werewolf,no,139.0,f,175.0,0.62,0.5,cat hair,lasagna,teen
8148,werewolf,yes,197.0,f,194.0,0.88,0.5,silver,pesto pasta,young adult
7746,ghost,yes,2401.0,f,161.0,0.2,0.1,garlic,humans,old
6973,ghost,yes,1512.0,f,162.0,0.48,0.1,sunlight,pesto pasta,old
6283,vampire,no,732.0,f,159.0,0.4,0.3,silver,lasagna,middle age
148,ghost,no,1637.0,m,190.0,0.98,0.7,pumpkin,lasagna,old
7236,werewolf,no,40.0,m,150.0,1.0,0.7,silver,lasagna,baby
1767,ghost,no,59.0,m,181.0,0.44,0.9,pumpkin,humans,baby
3471,witch,yes,234.0,m,151.0,0.32,0.8,hazelnut,rats,young adult
3730,ghost,yes,620.0,f,160.0,0.29,0.9,pumpkin,lasagna,middle age
5275,witch,no,346.0,f,170.0,0.16,0.3,hazelnut,rats,young adult
1692,ghost,no,1.0,m,166.0,0.31,1.0,silver,rats,baby
4930,vampire,no,318.0,m,181.0,0.47,0.4,sunlight,brain,young adult
82,zombie,no,165.0,f,164.0,0.17,0.1,pumpkin,lasagna,young adult
4972,vampire,no,783.0,m,193.0,0.49,0.4,silver,rats,middle age
2942,witch,no,410.0,f,178.0,0.17,0.3,hazelnut,lasagna,adult
3731,witch,yes,396.0,f,154.0,0.16,0.3,hazelnut,brain,adult
6025,werewolf,yes,26.0,m,152.0,0.22,0.7,silver,brain,baby
8587,werewolf,no,63.0,f,154.0,0.25,0.6,silver,brain,baby
6675,ghost,yes,763.0,f,152.0,0.48,0.8,pumpkin,rats,middle age
2985,zombie,yes,137.0,m,167.0,0.2,0.1,garlic,rats,teen
8154,werewolf,no,72.0,m,182.0,0.94,0.6,cat hair,brain,baby
8002,ghost,yes,2902.0,f,152.0,0.58,0.6,pumpkin,lasagna,old
2256,vampire,yes,541.0,f,152.0,0.33,0.6,sunlight,pesto pasta,adult
3272,witch,no,387.0,f,160.0,0.22,0.6,garlic,lasagna,adult
5967,vampire,yes,48.0,f,187.0,0.39,0.4,garlic,lasagna,baby
558,werewolf,yes,166.0,m,187.0,0.86,0.6,cat hair,lasagna,young adult
853,zombie,yes,72.0,m,189.0,0.06,0.5,sunlight,brain,baby
4334,werewolf,yes,22.0,f,179.0,0.55,0.6,hazelnut,rats,baby
5500,vampire,yes,585.0,m,176.0,0.47,0.6,silver,pesto pasta,adult
994,witch,yes,316.0,f,191.0,0.1,0.3,hazelnut,lasagna,young adult
7019,skeleton,yes,1014.0,m,197.0,0.29,0.2,cat hair,humans,middle age
2669,vampire,no,413.0,f,169.0,0.47,0.7,silver,lasagna,adult
4704,zombie,no,42.0,f,196.0,0.22,0.2,sunlight,rats,baby
810,vampire,yes,715.0,m,175.0,0.39,0.5,garlic,brain,middle age
592,vampire,no,468.0,f,187.0,0.22,0.6,sunlight,lasagna,adult
4221,vampire,no,430.0,f,162.0,0.48,0.5,sunlight,brain,adult
7261,skeleton,no,1.0,m,166.0,0.21,1.0,cat hair,humans,baby
2809,ghost,yes,619.0,f,166.0,0.65,0.9,pumpkin,brain,middle age
2275,skeleton,yes,1822.0,m,166.0,0.01,0.2,silver,pesto pasta,old
2450,skeleton,no,980.0,f,176.0,0.08,0.8,silver,brain,middle age
6302,vampire,yes,227.0,f,154.0,0.37,0.7,sunlight,lasagna,young adult
4571,zombie,yes,122.0,m,186.0,0.1,0.2,sunlight,rats,teen
9633,ghost,no,2748.0,m,151.0,0.82,0.5,sunlight,lasagna,old
7657,skeleton,no,1185.0,f,163.0,0.24,0.7,silver,rats,old
8303,ghost,no,1673.0,f,155.0,0.15,0.9,pumpkin,rats,old
8987,skeleton,no,494.0,m,150.0,0.3,0.2,silver,humans,adult
9464,werewolf,yes,132.0,f,178.0,1.0,0.7,cat hair,brain,teen
7356,vampire,yes,844.0,m,176.0,0.29,0.6,silver,humans,middle age
3847,vampire,no,705.0,m,157.0,0.36,0.2,sunlight,humans,middle age
4102,ghost,no,1691.0,f,151.0,0.46,1.0,sunlight,rats,old
6927,vampire,yes,526.0,f,150.0,0.32,0.7,sunlight,rats,adult
9668,ghost,no,2869.0,m,161.0,0.26,0.6,sunlight,pesto pasta,old
7069,skeleton,yes,907.0,m,184.0,0.33,0.4,silver,pesto pasta,middle age
8123,werewolf,no,16.0,f,194.0,0.56,0.6,silver,brain,baby
5590,skeleton,no,651.0,f,157.0,0.29,0.9,silver,rats,middle age
5254,skeleton,yes,1693.0,m,182.0,0.28,1.0,silver,humans,old
7166,witch,no,291.0,m,157.0,0.22,0.3,hazelnut,lasagna,young adult
3019,skeleton,yes,7.0,f,187.0,0.43,0.4,garlic,pesto pasta,baby
8686,werewolf,yes,66.0,f,199.0,0.38,0.8,hazelnut,pesto pasta,baby
5909,skeleton,yes,875.0,m,182.0,0.15,0.5,silver,humans,middle age
7148,witch,yes,329.0,f,163.0,0.13,0.2,hazelnut,pesto pasta,young adult
7127,vampire,no,610.0,m,150.0,0.38,0.6,garlic,humans,middle age
5161,skeleton,yes,1724.0,f,192.0,0.24,0.5,silver,pesto pasta,old
941,skeleton,yes,2482.0,m,192.0,0.17,0.5,garlic,brain,old
5667,skeleton,no,542.0,f,151.0,0.19,0.7,garlic,pesto pasta,adult
8473,zombie,no,152.0,f,198.0,0.14,0.2,garlic,humans,young adult
5915,vampire,no,281.0,m,181.0,0.22,0.5,silver,rats,young adult
9318,zombie,no,130.0,m,157.0,0.06,0.1,cat hair,lasagna,teen
1881,skeleton,yes,420.0,f,193.0,0.07,0.4,silver,brain,adult
6600,ghost,no,1.0,m,170.0,0.26,0.4,pumpkin,brain,baby
7701,vampire,no,380.0,m,171.0,0.25,0.6,sunlight,humans,adult
4555,werewolf,yes,186.0,f,164.0,0.77,0.8,silver,rats,young adult
329,zombie,yes,37.0,f,186.0,0.1,0.4,sunlight,lasagna,baby
3411,vampire,yes,887.0,m,164.0,0.26,0.6,sunlight,humans,middle age
6750,werewolf,no,160.0,f,167.0,0.4,0.5,silver,brain,young adult
574,werewolf,yes,66.0,f,193.0,0.65,0.7,hazelnut,brain,baby
5105,zombie,no,86.0,m,181.0,0.16,0.8,cat hair,rats,teen
4536,ghost,yes,2084.0,f,196.0,0.2,1.0,silver,lasagna,old
9622,vampire,yes,639.0,m,190.0,0.4,0.4,silver,rats,middle age
6393,skeleton,no,563.0,f,187.0,0.36,0.6,silver,humans,adult
3683,werewolf,yes,84.0,f,171.0,0.94,0.7,silver,humans,teen
3469,witch,no,471.0,m,153.0,0.17,0.3,hazelnut,humans,adult
4526,zombie,yes,2.0,m,178.0,0.21,0.6,cat hair,brain,baby
875,ghost,yes,1049.0,f,187.0,0.01,0.1,sunlight,lasagna,middle age
5547,skeleton,no,1159.0,f,174.0,0.1,0.5,hazelnut,humans,middle age
5160,witch,no,220.0,f,172.0,0.34,0.2,garlic,rats,young adult
2070,skeleton,no,1.0,f,183.0,0.06,0.7,silver,humans,baby
525,skeleton,yes,855.0,f,189.0,0.28,0.5,silver,pesto pasta,middle age
1581,witch,no,186.0,f,192.0,0.28,0.2,garlic,humans,young adult
2774,werewolf,no,120.0,f,197.0,0.78,0.6,silver,rats,teen
9874,zombie,yes,12.0,m,193.0,0.07,0.7,cat hair,pesto pasta,baby
1502,werewolf,yes,95.0,m,170.0,0.95,0.7,silver,pesto pasta,teen
5560,ghost,yes,2016.0,f,183.0,0.61,1.0,garlic,humans,old
6903,vampire,no,550.0,f,165.0,0.35,0.6,silver,rats,adult
9296,werewolf,yes,73.0,f,183.0,0.93,0.9,garlic,pesto pasta,baby
8695,witch,no,221.0,m,164.0,0.21,0.6,hazelnut,brain,young adult
246,witch,no,577.0,m,152.0,0.13,0.8,silver,pesto pasta,adult
1962,witch,no,410.0,m,179.0,0.3,0.1,silver,humans,adult
4619,werewolf,yes,57.0,m,178.0,0.46,0.1,silver,pesto pasta,baby
1222,werewolf,yes,103.0,m,197.0,1.0,0.7,cat hair,pesto pasta,teen
7899,skeleton,no,832.0,f,160.0,0.36,0.4,silver,rats,middle age
6967,zombie,no,187.0,m,199.0,0.1,0.7,sunlight,humans,young adult
9676,witch,no,437.0,m,185.0,0.3,0.8,hazelnut,rats,adult
7883,skeleton,yes,576.0,m,194.0,0.22,0.7,silver,pesto pasta,adult
3831,skeleton,no,940.0,m,176.0,0.12,0.6,silver,rats,middle age
5003,skeleton,no,756.0,m,168.0,0.14,0.9,silver,rats,middle age
5390,vampire,no,504.0,m,185.0,0.53,0.6,sunlight,pesto pasta,adult
9066,skeleton,yes,650.0,m,157.0,0.57,0.2,garlic,humans,middle age
9662,skeleton,no,1.0,m,179.0,0.4,0.7,silver,brain,baby
4182,werewolf,no,140.0,m,190.0,0.91,0.8,silver,lasagna,teen
9291,vampire,yes,382.0,f,162.0,0.31,0.6,sunlight,brain,adult
2060,witch,yes,266.0,f,155.0,0.21,0.4,hazelnut,pesto pasta,young adult
4410,vampire,yes,438.0,f,184.0,0.47,0.8,silver,rats,adult
1521,zombie,yes,60.0,m,196.0,0.15,0.7,cat hair,brain,baby
356,zombie,no,67.0,m,184.0,0.19,0.1,cat hair,humans,baby
7114,vampire,yes,645.0,f,162.0,0.48,0.6,garlic,lasagna,middle age
4994,zombie,yes,6.0,f,190.0,0.21,1.0,garlic,rats,baby
4946,vampire,yes,450.0,f,192.0,0.42,0.9,sunlight,pesto pasta,adult
2203,vampire,no,577.0,f,158.0,0.39,0.7,silver,brain,adult
595,skeleton,no,1.0,m,157.0,0.16,0.7,pumpkin,brain,baby
6039,ghost,yes,3488.0,f,191.0,0.43,1.0,silver,brain,old
3965,witch,yes,570.0,f,181.0,0.17,0.3,hazelnut,pesto pasta,adult
10034,skeleton,no,1391.0,m,162.0,0.51,0.4,silver,pesto pasta,old
2090,vampire,yes,449.0,f,197.0,0.51,0.6,silver,lasagna,adult
8299,vampire,no,868.0,m,198.0,0.44,0.3,garlic,pesto pasta,middle age
8660,witch,yes,499.0,m,155.0,0.27,0.7,hazelnut,pesto pasta,adult
5597,werewolf,no,131.0,f,194.0,0.7,0.6,hazelnut,pesto pasta,teen
303,witch,yes,745.0,f,169.0,0.18,0.3,silver,brain,middle age
7255,werewolf,yes,1.0,m,152.0,0.82,0.7,garlic,pesto pasta,baby
9020,werewolf,no,116.0,f,196.0,0.58,0.7,garlic,humans,teen
6767,vampire,no,367.0,m,195.0,0.3,0.5,garlic,pesto pasta,young adult
1994,skeleton,no,831.0,m,185.0,0.21,0.8,silver,lasagna,middle age
9375,werewolf,yes,155.0,m,153.0,0.77,0.8,hazelnut,humans,young adult
5538,vampire,yes,621.0,f,159.0,0.48,0.6,garlic,lasagna,middle age
5546,zombie,yes,154.0,m,176.0,0.15,0.5,cat hair,humans,young adult
3012,vampire,no,644.0,f,165.0,0.46,0.7,garlic,humans,middle age
9710,skeleton,no,501.0,m,156.0,0.36,0.6,silver,rats,adult
4888,werewolf,yes,150.0,m,186.0,0.61,0.7,cat hair,lasagna,young adult
8521,werewolf,no,60.0,m,158.0,0.45,0.5,silver,lasagna,baby
532,witch,no,342.0,m,195.0,0.17,0.2,hazelnut,rats,young adult
227,werewolf,no,1.0,f,168.0,0.65,0.8,silver,humans,baby
4923,vampire,yes,433.0,m,182.0,0.36,0.1,silver,pesto pasta,adult
534,ghost,no,1310.0,m,194.0,0.71,0.7,hazelnut,brain,old
9919,ghost,no,2.0,m,163.0,0.46,0.2,hazelnut,humans,baby
6281,werewolf,yes,84.0,m,164.0,0.51,0.8,silver,rats,teen
