Index_Crimes,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Year,Month,Day,Investigation Time
4550,451,3,14,3,2,1,0,0,1,8,2,2
5102,452,1,80,4,0,0,0,1,3,5,0,0
5257,104,4,66,3,4,4,3,2,2,3,2,0
4121,97,2,42,2,6,0,1,2,1,10,1,1
6988,453,2,81,2,0,3,0,3,2,5,1,0
6871,454,3,82,4,1,0,2,3,2,8,6,0
5258,455,4,4,0,4,2,0,2,2,11,3,2
540,456,3,39,4,2,4,3,2,0,2,5,1
4877,457,5,69,2,5,3,0,4,0,9,0,0
4079,447,3,6,4,2,4,1,3,1,5,0,2
4125,458,3,5,3,2,3,0,2,2,1,6,2
3239,459,4,56,3,4,0,0,1,5,6,4,1
7181,460,5,26,4,0,2,0,4,5,6,6,2
335,461,4,44,0,5,3,2,0,1,10,3,1
5004,462,0,14,0,2,1,1,0,3,2,0,2
3065,463,4,74,3,4,0,0,5,4,9,6,0
7760,464,2,6,1,3,0,3,2,0,10,1,2
1613,465,1,57,1,3,2,0,4,2,10,1,1
10017,466,2,60,2,3,2,3,2,1,10,5,1
3634,387,2,14,2,3,0,3,2,4,11,3,2
9129,467,5,69,1,1,2,3,4,1,2,2,0
8078,468,0,37,0,0,0,0,0,2,7,5,1
598,469,2,9,4,3,1,3,3,0,10,6,2
655,470,2,20,2,3,2,0,2,1,8,5,2
9193,471,0,38,2,1,1,2,3,4,0,2,1
8092,126,5,90,4,1,2,0,3,2,6,0,0
3810,402,5,5,2,1,2,0,4,3,4,4,2
9130,261,3,61,3,4,0,0,2,5,5,6,0
5131,472,0,92,0,0,1,0,0,1,4,5,3
7959,473,4,79,3,5,2,0,4,2,7,2,0
9455,65,3,69,4,2,0,3,2,1,0,3,0
4252,474,3,88,3,1,3,2,2,0,5,1,0
8924,475,4,88,1,1,4,2,2,4,0,3,0
8788,476,0,81,3,2,1,2,0,0,5,2,0
1815,477,0,23,0,1,1,2,0,0,5,2,2
2614,478,5,34,2,0,3,0,4,1,9,4,1
8440,479,4,28,4,4,2,3,5,3,5,6,2
2344,127,2,98,4,3,2,3,2,1,4,0,3
4227,480,0,43,0,2,3,2,0,1,5,3,1
8917,481,5,12,2,5,4,0,4,0,3,0,2
7143,121,2,63,2,3,0,0,2,1,7,5,0
5287,482,4,49,3,5,4,1,0,3,5,5,1
8832,483,2,22,2,3,2,0,2,0,3,6,2
8758,484,0,80,1,0,2,0,0,1,4,5,0
4815,485,3,78,3,4,2,2,3,4,7,2,0
10073,486,1,35,1,3,3,0,4,4,8,3,1
7215,487,0,27,2,2,4,2,0,4,2,6,2
2945,488,4,61,3,3,1,1,5,0,7,6,0
9969,489,1,75,1,0,3,0,4,2,10,4,0
9991,490,0,78,2,3,0,2,3,4,8,1,0
2099,491,0,93,3,3,0,1,0,0,2,1,3
4346,270,5,21,2,6,0,3,4,1,0,5,2
5882,492,4,24,3,1,0,2,2,0,0,5,2
2174,429,4,3,4,4,2,2,5,1,3,1,2
146,162,5,52,2,1,0,0,4,0,2,3,1
5010,347,1,33,3,0,0,0,5,0,5,3,1
8241,205,1,82,1,4,0,0,1,1,6,0,0
9121,493,4,3,0,4,3,3,4,0,9,3,2
4822,494,4,28,4,4,0,0,4,2,10,5,2
9023,205,2,60,4,3,2,3,2,1,6,0,1
7826,109,0,79,0,1,2,2,0,2,4,5,0
9926,495,3,48,4,2,0,3,0,2,5,2,1
9306,496,1,48,0,0,0,0,5,0,3,0,1
6121,497,3,90,4,4,1,0,0,4,7,0,0
9570,498,1,65,0,1,2,0,5,5,6,1,0
6475,499,3,33,1,4,1,0,2,2,3,3,1
3352,500,4,95,1,3,3,3,2,2,9,1,3
7537,501,1,54,0,3,0,0,5,0,11,1,1
3093,211,2,50,2,6,4,0,3,4,4,2,1
1370,502,4,12,3,4,3,0,5,1,8,6,2
4560,340,0,42,0,2,3,3,0,0,1,4,1
5563,503,1,64,4,3,2,0,1,0,9,0,0
5303,504,2,5,2,2,4,3,3,0,6,1,2
4557,505,3,67,4,2,0,3,3,4,3,2,0
1749,506,3,84,3,6,2,1,1,3,11,2,0
1777,507,4,70,0,4,0,3,1,3,7,3,0
6717,508,4,23,1,4,2,0,4,4,10,4,2
6713,509,1,21,0,1,0,0,1,1,8,6,2
9958,485,1,37,1,3,4,0,5,4,7,2,1
4181,510,1,44,1,1,0,0,5,1,11,1,1
9487,24,2,88,2,2,2,3,3,0,2,3,0
5173,231,2,65,4,3,2,0,2,3,0,2,0
1,446,0,69,0,0,2,0,3,2,7,2,0
1885,511,2,98,4,0,2,0,3,1,11,2,3
551,223,5,12,0,1,0,0,4,3,11,1,2
354,394,4,38,0,4,2,1,5,1,8,5,1
6976,512,1,22,0,0,0,0,1,4,10,4,2
9863,513,2,36,2,0,2,0,2,1,1,3,1
2551,26,0,17,2,3,0,3,0,1,1,4,2
3500,514,5,85,2,1,2,3,4,4,11,1,0
465,9,1,38,1,0,0,0,5,3,8,5,1
3055,515,5,96,2,1,2,0,4,3,2,1,3
7332,516,4,89,3,3,2,0,4,4,9,0,0
9610,517,3,35,4,2,0,1,3,1,2,0,1
7949,518,4,88,0,4,1,1,2,0,7,4,0
6692,519,5,8,2,1,3,0,3,1,3,2,2
2562,520,5,36,4,1,1,0,1,4,10,5,1
132,521,2,78,4,0,0,0,3,3,8,6,0
3743,522,5,44,2,1,3,0,4,4,8,5,1
1387,523,3,28,3,4,1,3,3,3,4,2,2
6263,524,2,40,2,0,2,0,3,3,2,3,1
4903,447,4,42,0,4,2,1,2,1,5,0,1
4759,525,2,65,4,3,2,3,2,2,7,5,0
5602,401,5,63,2,1,0,0,3,1,10,3,0
1428,471,3,11,4,4,2,2,2,4,0,2,2
4154,526,3,90,4,2,2,1,0,4,8,0,0
663,527,5,7,2,5,3,0,3,2,5,5,2
8218,280,5,83,2,5,3,3,4,1,3,1,0
4139,16,2,11,4,0,3,0,3,3,4,5,2
600,399,3,57,4,2,2,1,3,1,9,5,1
8797,528,0,62,2,3,0,2,0,4,8,2,0
3157,370,4,55,4,4,2,3,4,2,2,1,1
3079,529,2,76,4,0,3,0,2,1,4,0,0
3926,530,2,39,2,0,0,0,3,5,5,5,1
5795,531,1,18,3,3,3,3,5,2,9,5,2
2210,532,1,73,4,3,0,0,5,2,9,2,0
2170,533,1,58,1,3,3,0,5,0,8,6,1
7118,534,0,8,2,3,4,1,0,3,10,6,2
3139,535,0,72,0,1,0,3,0,0,5,5,0
9325,168,4,43,3,4,3,0,1,3,11,6,1
9187,536,1,53,1,3,4,0,5,0,5,5,1
2800,537,5,93,2,1,0,0,4,4,3,5,3
5274,538,4,14,0,4,0,2,2,0,3,0,2
5893,539,3,32,1,4,2,1,2,0,11,2,1
1751,540,1,72,4,3,3,0,1,0,9,0,0
270,541,1,51,4,4,4,3,4,3,11,1,1
5194,542,1,1,0,1,0,0,0,0,3,3,2
8352,543,2,66,4,3,4,0,3,2,1,1,0
3977,253,3,46,4,2,2,3,0,1,5,6,1
769,544,1,15,3,1,3,0,5,4,4,3,2
7291,545,4,78,3,3,4,1,0,1,1,3,0
8526,109,0,66,2,0,1,0,0,2,4,5,0
3292,228,0,19,0,3,2,2,0,1,3,6,2
4382,237,3,49,4,2,3,2,2,1,6,0,1
4407,546,5,77,0,1,1,0,3,4,2,1,0
321,547,3,19,3,4,4,0,2,2,11,3,2
8149,192,1,15,0,4,2,1,4,4,3,6,2
1872,548,0,45,2,2,2,2,3,3,10,3,1
2512,549,3,71,0,2,0,2,0,0,0,0,0
9971,550,0,51,3,0,2,0,0,0,4,2,1
9671,409,3,1,3,2,2,3,2,4,10,2,2
1090,551,3,75,3,4,0,3,0,5,5,2,0
8444,552,3,20,4,2,0,3,2,4,2,4,2
7404,553,1,79,0,1,0,3,1,0,9,1,0
1083,72,1,28,4,0,2,0,1,2,1,2,2
104,554,5,44,2,1,0,0,1,2,9,5,1
5808,210,5,57,2,1,2,0,4,1,0,1,1
1433,555,2,25,4,0,3,0,2,4,4,4,2
1675,190,5,86,2,0,1,0,4,1,6,3,0
5338,556,4,67,4,1,4,3,0,3,3,4,0
1162,557,2,88,2,0,0,0,3,5,6,5,0
7221,393,0,82,2,3,4,3,3,1,0,4,0
1584,558,1,75,0,0,3,0,0,2,11,2,0
1099,559,4,88,1,4,3,3,5,2,0,1,0
6147,272,2,88,4,0,4,0,2,1,8,2,0
8763,560,2,88,4,3,1,3,3,1,1,1,0
8426,561,1,71,0,3,3,1,5,0,3,4,0
7888,361,3,58,3,2,1,1,0,5,5,4,1
6146,562,4,15,3,1,0,2,0,3,3,5,2
8863,563,1,14,1,3,1,2,5,3,0,5,2
8846,564,2,9,2,0,4,0,3,0,11,4,2
1711,565,4,7,0,1,0,3,2,3,8,6,2
4781,566,2,46,4,6,0,3,3,3,11,4,1
3422,567,5,85,2,1,0,0,3,1,8,1,0
3683,568,1,39,0,4,3,0,5,1,9,6,1
1702,353,3,55,4,2,0,0,1,1,10,1,1
9,380,3,36,4,2,2,0,2,2,5,4,1
6123,569,3,5,4,2,2,1,2,4,1,3,2
6582,570,3,4,3,4,2,0,2,3,5,6,2
4165,571,3,54,4,4,2,2,3,2,10,3,1
8818,572,3,56,4,2,0,0,0,1,6,2,1
6106,573,2,61,4,6,0,0,2,4,4,2,0
575,574,2,82,2,0,0,0,2,4,7,1,0
9253,575,4,76,3,4,2,1,1,4,7,1,0
1823,497,1,36,3,0,4,0,5,4,7,0,1
8588,266,2,11,2,0,0,0,2,2,4,2,2
4947,576,2,87,4,0,3,0,3,1,2,0,0
1615,116,2,47,4,0,3,0,2,2,3,5,1
8008,577,3,52,4,2,2,3,2,2,8,0,1
9644,348,5,92,2,5,4,0,1,0,10,5,3
2855,155,5,70,2,1,0,3,3,2,7,3,0
5524,578,0,94,2,0,1,0,3,3,10,0,3
3566,579,5,31,2,1,4,0,3,2,4,0,1
8772,580,4,79,3,5,0,1,5,0,9,2,0
1168,581,2,5,4,3,1,3,2,3,1,5,2
6613,582,5,57,2,0,0,0,3,3,6,3,1
9179,583,1,40,1,1,4,0,1,5,5,5,1
7695,584,2,3,2,3,4,1,3,3,8,1,2
8381,585,3,95,4,2,0,0,5,0,8,0,3
4586,460,2,11,2,6,3,0,3,5,6,6,2
9225,586,3,1,4,1,2,3,2,1,6,1,2
6548,587,0,97,0,3,1,1,0,3,4,4,3
5886,571,3,34,3,2,2,1,2,2,10,3,1
1204,588,2,43,4,3,2,3,2,1,8,4,1
7517,274,3,15,3,2,0,3,0,1,10,6,2
8607,449,2,18,2,3,0,3,2,0,2,4,2
970,589,5,27,0,1,2,0,4,2,10,6,2
7527,586,3,46,4,2,2,2,1,1,6,1,1
37,590,4,66,1,4,2,1,0,4,7,3,0
7589,140,1,13,1,1,1,0,5,1,5,4,2
7719,591,1,19,0,3,0,3,5,2,5,5,2
4483,592,1,35,1,0,1,0,1,3,5,3,1
6223,92,0,34,1,0,2,0,0,3,10,4,1
7820,53,0,58,0,1,1,2,0,3,11,5,1
9684,593,4,68,1,4,4,3,4,3,0,6,0
8199,594,3,16,4,2,2,1,2,2,7,3,2
7038,595,5,26,2,6,2,0,1,3,10,1,2
5778,596,2,83,2,3,1,1,2,2,4,1,0
585,597,0,2,1,0,3,0,0,4,8,5,2
9931,261,1,12,1,1,0,0,0,5,5,6,2
4143,598,0,88,2,3,0,2,0,0,3,5,0
7721,599,1,45,0,0,0,0,4,4,10,6,1
4193,600,4,6,0,5,1,2,2,1,7,1,2
3164,405,2,52,2,3,0,1,2,0,6,1,1
4937,75,5,92,2,0,0,0,3,3,5,2,3
10076,601,0,48,2,2,0,3,3,2,1,4,1
7544,602,2,82,2,0,0,0,3,5,6,4,0
1853,538,4,57,3,4,0,3,1,0,3,0,1
9240,603,3,78,3,2,2,3,0,2,3,1,0
4938,604,1,56,0,3,4,0,0,4,2,6,1
2315,605,2,66,2,3,4,0,3,2,11,1,0
1345,606,4,90,1,5,1,0,0,1,7,2,0
2802,607,3,69,4,4,0,2,2,0,4,1,0
3724,608,0,22,0,3,4,3,0,2,10,5,2
8368,435,4,9,3,3,3,1,2,4,4,2,2
5988,228,2,56,2,3,0,3,3,1,3,6,1
645,470,4,49,1,4,1,2,1,1,8,5,1
48,609,0,3,0,0,1,0,0,3,10,0,2
2630,610,0,99,0,3,2,2,3,4,8,0,3
1987,611,5,56,4,1,3,0,1,0,1,1,1
2194,42,1,47,1,1,4,0,5,4,10,2,1
5098,612,1,87,0,1,2,0,5,2,6,0,0
3369,45,0,24,0,0,2,0,3,2,1,0,2
3051,513,5,52,4,0,2,0,4,1,1,3,1
8854,613,2,73,4,3,2,0,3,1,2,5,0
9268,614,2,59,2,2,1,3,2,4,8,3,1
1375,615,3,23,0,2,0,3,2,1,6,5,2
5858,616,2,26,4,0,2,0,2,4,0,1,2
9494,617,4,52,0,4,0,1,0,1,7,6,1
3286,618,1,1,1,1,3,0,2,0,9,6,2
6364,619,4,48,3,1,2,3,4,4,2,6,1
2278,272,1,24,1,3,0,3,5,1,8,2,2
6088,302,0,93,2,0,1,0,0,1,6,6,3
1189,585,4,94,3,4,2,0,2,0,8,0,3
8889,620,3,96,0,2,0,2,3,2,9,2,3
3314,621,1,83,0,1,1,3,0,4,8,6,0
3005,622,0,80,0,3,2,3,0,0,0,0,0
3431,623,0,73,3,3,1,1,0,1,8,6,0
7009,624,2,65,4,6,0,0,2,4,3,0,0
975,592,1,60,1,1,2,2,0,3,5,3,1
8661,625,2,51,2,3,4,0,2,2,1,6,1
750,626,5,78,2,0,3,0,3,4,3,1,0
7587,113,5,80,2,1,2,3,1,4,7,1,0
3349,627,0,1,0,3,0,3,0,2,10,5,2
4945,563,1,34,1,3,2,0,4,3,0,5,1
9433,628,0,46,2,3,1,2,0,3,6,2,1
4719,32,2,20,2,3,1,0,2,4,0,6,2
8705,629,1,6,1,1,2,0,1,1,4,2,2
1231,630,5,15,4,0,3,0,4,1,7,3,2
4442,631,5,37,2,1,1,1,4,0,3,1,1
6142,632,5,27,1,6,1,1,4,2,11,2,2
2642,633,2,35,2,0,0,0,2,1,2,4,1
2648,634,4,83,1,5,0,0,4,0,8,1,0
8803,635,3,42,4,4,3,2,3,0,9,6,1
7353,177,2,6,4,2,4,0,2,0,3,5,2
3414,636,5,67,2,0,2,0,3,0,5,1,0
7372,637,2,30,4,0,0,0,2,5,6,4,2
9955,638,4,55,4,5,3,0,4,1,0,5,1
5664,406,5,27,2,1,4,3,4,4,2,2,2
9911,639,3,64,4,4,0,2,2,3,5,6,0
5846,183,0,15,0,0,3,0,0,4,1,4,2
8605,368,4,31,1,4,1,2,2,2,3,6,1
6920,640,3,20,3,4,0,1,3,1,6,5,2
1532,641,1,50,4,0,4,0,1,2,7,5,1
5148,642,4,54,4,1,0,3,5,1,6,6,1
7711,643,4,10,3,3,1,2,2,0,6,3,2
9176,547,2,99,2,0,4,0,2,2,11,3,3
8100,644,4,33,4,1,1,1,2,2,2,0,1
2420,645,2,13,4,6,0,0,3,4,4,5,2
594,89,4,29,4,4,2,3,5,2,3,1,2
3556,298,1,9,4,0,1,0,1,0,0,4,2
7729,646,0,71,0,3,2,2,3,4,3,2,0
9036,309,5,90,2,0,4,0,4,4,9,4,0
859,57,4,45,3,5,2,1,2,3,5,6,1
340,647,4,97,1,4,2,3,2,0,9,0,3
6701,648,0,38,2,3,3,2,0,4,1,2,1
9062,649,2,85,1,3,2,0,2,0,0,6,0
7566,357,2,14,1,3,4,0,3,1,4,2,2
2900,650,1,92,1,3,2,0,5,3,9,3,3
4919,526,0,37,0,3,3,2,0,4,8,0,1
3587,651,2,93,2,3,2,1,2,2,7,1,3
3881,535,1,64,1,0,0,0,4,0,5,5,0
7333,197,3,71,1,2,0,3,0,0,3,1,0
5884,525,3,87,1,4,4,2,5,2,7,5,0
24,652,1,56,0,3,0,1,5,2,4,2,1
1468,653,0,33,2,3,3,3,0,1,0,1,1
1703,654,3,18,4,2,2,0,1,4,11,4,2
2338,655,0,29,2,0,1,0,0,2,5,1,2
9154,656,5,9,2,1,1,0,3,0,10,5,2
9500,157,0,97,2,2,3,2,0,0,6,5,3
386,657,1,55,0,1,1,2,1,1,4,3,1
5874,658,4,35,3,5,0,0,2,3,6,3,1
5608,659,0,22,0,3,2,1,3,0,0,6,2
9400,660,2,20,2,0,3,0,3,2,11,6,2
1634,661,3,50,1,2,4,0,3,4,4,0,1
797,662,2,98,2,6,4,0,3,4,3,0,3
6043,663,0,15,2,0,2,0,0,1,9,3,2
8761,0,2,35,4,3,4,0,3,0,0,0,1
4521,664,2,54,2,0,4,0,3,4,9,6,1
5665,228,0,87,0,3,2,3,0,1,3,6,0
9404,256,4,50,0,4,2,1,5,3,9,1,1
5707,128,2,87,2,3,3,1,3,3,8,5,0
6280,627,5,10,4,0,3,0,3,2,10,5,2
2314,665,3,32,4,2,2,3,3,2,0,4,1
10094,314,4,8,3,5,2,1,2,2,8,2,2
7652,666,1,15,0,1,0,0,5,2,9,2,2
1197,621,5,9,0,1,0,0,4,4,8,6,2
6061,667,2,24,2,3,1,3,2,0,2,2,2
5140,668,2,85,2,3,3,1,2,1,6,2,0
2544,252,3,17,4,2,0,3,0,1,3,1,2
4164,669,3,36,4,4,3,2,3,1,5,1,1
5579,173,0,24,2,1,0,2,0,1,3,5,2
5686,670,4,11,1,4,4,1,2,1,9,3,2
8446,503,4,3,3,4,2,1,1,0,9,0,2
5932,17,4,18,0,3,0,2,2,4,0,5,2
8699,671,1,62,3,1,4,2,1,2,1,1,0
7803,672,2,23,4,3,4,0,3,3,11,3,2
6028,673,2,80,4,3,1,3,3,0,0,2,0
1194,230,4,3,1,1,4,0,2,1,0,3,2
8852,557,1,33,1,3,0,2,5,5,6,5,1
8319,74,3,36,1,2,0,2,3,4,4,1,1
2850,674,1,58,4,1,0,0,5,3,9,2,1
10065,675,4,72,4,4,0,1,2,2,3,3,0
8792,4,3,33,3,2,3,0,2,3,4,1,1
6674,32,1,4,4,3,2,0,5,4,0,6,2
2852,350,0,72,0,3,0,2,3,0,8,2,0
7608,280,0,76,0,3,1,1,3,1,3,1,0
2287,158,4,9,0,4,2,1,2,3,5,6,2
2266,676,1,27,0,0,1,0,4,0,7,1,2
6082,582,1,67,1,1,2,1,5,3,6,3,0
790,677,3,52,4,1,1,0,3,3,2,3,1
941,678,0,83,0,0,3,0,0,3,4,6,0
6265,679,3,72,0,4,4,2,3,3,1,3,0
2440,268,1,10,4,0,0,0,0,2,3,2,2
7068,680,2,70,2,0,4,0,2,4,7,2,0
9206,681,5,36,2,0,4,0,4,0,7,0,1
1169,682,0,50,0,3,0,2,0,0,6,0,1
8187,683,3,45,4,1,0,3,2,2,11,1,1
5865,684,2,55,4,3,3,0,2,3,3,0,1
4926,685,3,64,4,4,4,1,0,1,6,4,0
3344,686,3,26,1,2,2,2,3,3,8,2,2
9051,687,4,55,1,4,4,2,0,2,7,4,1
1721,688,4,59,0,1,0,3,4,3,5,4,1
2520,188,4,13,3,4,2,2,0,0,9,4,2
3745,561,3,90,4,4,2,1,3,0,3,4,0
8361,416,0,29,2,3,2,0,0,2,4,2,2
291,3,4,42,3,5,0,0,4,2,3,2,1
1624,648,0,22,0,3,3,2,3,4,1,2,2
6698,689,1,16,1,1,4,2,5,2,7,1,2
8363,690,3,10,3,2,2,1,3,1,2,5,2
7386,691,5,27,2,0,0,0,4,3,7,0,2
2279,692,5,93,4,6,0,0,4,1,8,4,3
7488,693,4,51,3,4,2,0,1,0,1,5,1
8451,694,4,88,0,4,2,0,4,0,2,1,0
1913,517,4,42,1,4,0,1,1,1,2,0,1
5111,54,4,96,0,4,2,0,2,1,8,4,3
6182,695,2,57,2,3,3,0,2,2,0,3,1
571,696,2,30,2,0,0,0,3,3,0,1,2
296,697,0,5,0,2,2,2,3,0,10,1,2
4763,370,4,15,3,4,3,1,4,2,2,1,2
7784,698,2,28,2,0,4,0,3,1,5,2,2
6415,699,4,98,4,5,4,2,1,3,2,1,3
172,486,0,54,0,2,2,0,0,4,8,3,1
272,33,0,90,1,2,1,3,3,2,2,4,0
4685,700,4,59,3,5,1,1,1,0,6,1,1
7148,482,3,1,4,1,0,2,4,3,5,5,2
3390,597,2,90,4,0,4,0,2,4,8,5,0
8364,701,2,99,4,3,1,0,3,0,7,6,3
320,488,0,40,3,2,0,1,0,0,7,6,1
6797,702,5,40,2,6,4,1,4,2,5,6,1
9590,703,1,45,4,1,4,0,5,4,4,5,1
4108,448,2,65,4,3,1,3,2,3,4,3,0
250,332,0,39,2,0,2,0,3,1,3,3,1
257,704,3,80,0,2,0,1,2,0,3,6,0
1123,705,5,84,2,1,2,1,3,4,0,0,0
4848,706,0,1,0,1,2,1,0,4,2,1,2
1732,170,3,73,4,4,1,2,0,1,5,1,0
51,681,4,44,0,5,1,0,0,0,7,0,1
1855,707,5,3,2,0,2,0,3,0,0,6,2
7973,708,3,95,4,2,0,3,3,0,0,1,3
3418,709,0,85,0,0,3,0,0,0,1,2,0
6476,710,3,35,4,2,4,2,3,1,4,2,1
4357,102,2,55,2,0,2,0,2,0,10,2,1
881,711,4,52,1,4,4,3,1,1,11,2,1
1269,416,1,14,1,1,3,0,5,2,4,2,2
8971,465,4,50,3,4,0,0,2,2,10,1,1
5911,414,5,77,2,1,0,0,1,3,2,4,0
5762,712,2,43,2,0,2,0,3,2,2,2,1
8183,713,4,80,3,4,2,2,5,3,5,3,0
2122,353,5,3,4,1,2,1,3,1,10,1,2
5178,402,3,23,4,2,4,0,3,3,4,4,2
253,163,0,76,0,0,1,0,0,0,11,4,0
6627,237,5,92,2,0,0,0,4,1,6,0,3
1354,714,2,26,4,0,0,0,2,1,1,4,2
7088,715,5,24,2,1,2,0,4,3,4,6,2
2135,716,2,82,4,3,2,0,2,1,0,6,0
1585,59,3,76,4,2,0,3,3,5,6,3,0
1745,717,3,31,4,1,0,1,2,0,9,2,1
8470,718,2,50,1,2,2,0,3,0,5,5,1
7010,719,5,78,2,1,1,0,1,0,0,5,0
4440,109,3,33,3,2,0,2,3,2,4,5,1
2448,720,4,36,1,5,0,3,2,0,1,0,1
3077,721,3,30,0,2,0,0,0,2,2,2,2
5561,722,4,95,3,1,1,0,2,4,4,5,3
3742,723,4,60,1,5,2,3,2,2,5,6,1
8275,611,3,54,1,2,3,3,5,0,1,1,1
5385,453,2,81,4,6,2,0,3,2,5,1,0
9906,724,2,62,2,0,2,0,3,2,9,4,0
454,725,0,97,0,0,2,0,0,4,10,0,3
7971,726,4,87,3,1,2,2,0,3,6,4,0
8817,727,2,21,2,6,0,0,3,3,5,3,2
7905,728,0,15,3,2,2,2,0,1,4,0,2
1788,174,4,68,3,4,0,2,0,2,1,5,0
6878,729,2,91,4,2,2,0,2,2,10,3,3
4751,61,1,81,3,4,1,0,1,1,1,5,0
3908,730,3,33,4,4,0,0,2,0,8,0,1
1672,373,1,17,1,1,2,0,1,0,5,3,2
3222,731,5,24,2,0,1,0,3,3,4,0,2
691,732,2,63,2,0,2,0,2,3,5,0,0
4212,583,3,17,4,2,0,0,3,5,5,5,2
4523,733,3,59,4,2,2,2,2,1,2,3,1
469,734,4,24,0,1,1,2,4,0,4,2,2
5824,735,2,39,2,0,2,0,2,2,0,5,1
7595,736,2,56,2,6,0,3,3,4,8,2,1
4548,737,1,24,0,4,2,0,5,4,2,0,2
9806,738,2,70,2,2,0,3,2,3,7,2,0
323,739,5,51,2,1,4,0,4,3,3,5,1
1157,740,3,96,3,2,3,2,2,4,1,2,3
5144,741,4,84,3,1,1,0,4,4,4,3,0
1408,368,1,78,1,1,3,0,2,2,3,6,0
6690,185,0,82,2,0,3,0,0,4,0,1,0
1517,487,3,58,4,4,0,3,0,4,2,6,1
6474,742,3,21,3,2,0,2,3,2,11,1,2
381,9,4,23,3,4,1,2,2,3,8,5,2
417,172,5,11,0,0,2,0,1,0,6,6,2
1677,743,3,23,3,4,4,0,2,3,6,2,2
3185,744,2,60,2,3,0,0,2,3,9,1,1
1639,745,0,7,1,1,1,2,0,3,3,2,2
5668,746,4,74,3,1,0,3,2,5,5,4,0
8619,747,5,16,2,1,2,3,3,0,9,5,2
5862,748,3,88,4,2,0,2,3,2,11,4,0
5360,749,2,66,2,2,2,0,3,1,11,1,0
7157,242,4,5,4,1,3,0,2,2,2,1,2
8987,231,0,10,0,1,0,2,0,3,0,2,2
7561,750,3,45,4,2,4,1,2,2,8,6,1
9712,379,4,11,3,1,4,3,1,2,9,3,2
9309,751,4,50,1,3,0,0,2,3,3,0,1
1691,175,0,52,1,1,2,2,0,4,7,6,1
2386,752,4,1,4,5,2,3,2,2,7,3,2
8554,339,3,7,4,2,2,0,3,3,7,5,2
279,21,5,55,1,0,3,0,1,3,4,4,1
2501,275,1,68,1,0,3,0,1,1,6,4,0
5546,753,4,40,3,4,4,2,1,1,5,3,1
4818,252,1,29,1,1,4,0,4,1,3,1,2
2132,152,4,81,3,4,0,2,4,2,10,4,0
7573,754,1,43,0,0,2,0,5,4,2,0,1
4459,738,5,85,0,1,2,0,3,3,7,2,0
8219,207,2,87,0,3,0,3,3,2,4,4,0
8748,256,3,32,3,2,2,1,0,3,9,1,1
8323,755,4,75,4,5,2,3,1,3,3,3,0
2445,13,1,73,1,1,4,0,1,3,9,6,0
8861,165,5,93,1,5,0,0,4,4,3,1,3
2263,756,3,34,4,2,0,3,0,0,1,2,1
3806,618,0,6,0,1,4,2,0,0,9,6,2
9889,757,3,33,3,2,0,1,0,2,2,4,1
10090,758,2,83,1,0,2,0,3,2,4,4,0
10066,531,1,18,1,1,4,1,2,2,9,5,2
7394,66,3,63,3,1,0,1,1,3,8,6,0
1398,234,4,18,3,4,2,0,2,0,9,1,2
3135,759,4,52,1,3,1,2,2,0,4,1,1
3961,726,5,13,2,6,3,0,1,3,6,4,2
6754,760,1,59,0,1,4,0,4,4,10,1,1
3229,707,1,59,1,1,4,0,0,0,0,6,1
1963,761,2,99,2,3,0,1,2,0,0,4,3
7789,280,3,83,0,2,2,2,2,1,3,1,0
4943,477,2,77,4,6,3,3,2,0,5,2,0
4829,762,2,86,2,0,0,0,2,0,0,1,0
1512,763,1,73,1,3,4,0,4,0,8,4,0
1979,744,3,57,1,4,0,0,3,3,9,1,1
9263,764,2,57,4,3,0,0,2,1,9,1,1
9843,112,5,86,2,1,4,3,1,2,6,0,0
7403,765,0,74,0,3,2,3,3,3,1,4,0
8026,766,2,22,4,2,0,1,3,4,4,5,2
3049,456,1,81,1,1,4,3,5,0,2,5,0
6815,767,3,42,3,4,2,3,0,3,10,4,1
521,768,5,75,2,0,3,0,3,0,10,0,0
3974,769,5,20,2,0,0,0,4,1,4,2,2
3057,770,4,58,3,5,1,0,0,1,10,0,1
1213,771,2,79,2,6,0,0,3,2,4,6,0
5076,772,4,33,3,4,1,1,2,4,7,3,1
9882,74,5,25,2,0,0,0,4,4,4,1,2
930,190,5,83,2,0,1,0,3,1,6,3,0
4696,503,3,47,4,2,0,1,2,0,9,0,1
5386,773,1,98,1,0,3,0,1,0,4,0,3
1088,774,1,82,0,1,2,3,5,1,7,2,0
6837,775,3,4,3,2,2,3,3,2,10,0,2
9505,516,1,38,0,1,0,3,0,4,9,0,1
1690,198,3,9,3,2,4,3,2,3,1,2,2
482,776,3,71,4,2,3,2,0,2,9,6,0
9278,764,2,36,2,0,1,0,3,1,9,1,1
8929,516,0,11,0,2,0,1,0,4,9,0,2
5818,777,5,72,2,5,4,3,4,3,8,0,0
6361,778,5,7,2,6,0,1,4,0,5,6,2
2506,188,1,9,0,1,1,0,1,0,9,4,2
5551,412,4,12,3,4,0,3,0,3,7,3,2
3954,98,2,95,2,2,1,0,3,2,3,1,3
2163,779,4,19,0,5,0,1,5,3,11,3,2
